% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
11131 +7.758826811e-06 +7.758826811e-06 -9.208999224e+01 -9.208999224e+01 +7.2573e-01 +2.6217e+00 +8.9967e-02 -1.8261e+00 -1.1936e-01 -3.7589e+00 +3.1985e-02 +9.8722e-01 +4.3518e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7759e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11173 +3.356855032e-06 +3.356855032e-06 -9.208999664e+01 -9.208999664e+01 +7.2593e-01 +2.6221e+00 +9.0212e-02 -1.8264e+00 -1.1938e-01 -3.7591e+00 +3.1965e-02 +9.8723e-01 +4.3518e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11215 +2.088503123e-06 +2.088503123e-06 -9.208999791e+01 -9.208999791e+01 +7.2547e-01 +2.6218e+00 +9.0185e-02 -1.8264e+00 -1.1932e-01 -3.7590e+00 +3.1967e-02 +9.8723e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11257 +1.170260944e-06 +1.170260944e-06 -9.208999883e+01 -9.208999883e+01 +7.2541e-01 +2.6218e+00 +9.0172e-02 -1.8264e+00 -1.1926e-01 -3.7591e+00 +3.1970e-02 +9.8722e-01 +4.3521e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11278 +8.625908237e-07 +8.625908237e-07 -9.208999914e+01 -9.208999914e+01 +7.2538e-01 +2.6217e+00 +9.0215e-02 -1.8264e+00 -1.1923e-01 -3.7591e+00 +3.1971e-02 +9.8722e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11320 +6.215885122e-07 +6.215885122e-07 -9.208999938e+01 -9.208999938e+01 +7.2550e-01 +2.6216e+00 +9.0275e-02 -1.8264e+00 -1.1919e-01 -3.7591e+00 +3.1979e-02 +9.8722e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11446 +3.396412325e-07 +3.396412325e-07 -9.208999966e+01 -9.208999966e+01 +7.2577e-01 +2.6216e+00 +9.0390e-02 -1.8264e+00 -1.1916e-01 -3.7591e+00 +3.1992e-02 +9.8721e-01 +4.3519e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11488 +1.741371136e-07 +1.741371136e-07 -9.208999983e+01 -9.208999983e+01 +7.2564e-01 +2.6217e+00 +9.0340e-02 -1.8264e+00 -1.1919e-01 -3.7591e+00 +3.1999e-02 +9.8720e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11509 +1.450718941e-07 +1.450718941e-07 -9.208999985e+01 -9.208999985e+01 +7.2562e-01 +2.6216e+00 +9.0350e-02 -1.8264e+00 -1.1919e-01 -3.7591e+00 +3.1999e-02 +9.8720e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11593 +6.135178410e-08 +6.135178410e-08 -9.208999994e+01 -9.208999994e+01 +7.2560e-01 +2.6216e+00 +9.0420e-02 -1.8264e+00 -1.1920e-01 -3.7592e+00 +3.2010e-02 +9.8720e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11635 +3.397374826e-08 +3.397374826e-08 -9.208999997e+01 -9.208999997e+01 +7.2561e-01 +2.6216e+00 +9.0428e-02 -1.8264e+00 -1.1920e-01 -3.7592e+00 +3.2008e-02 +9.8720e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11656 +2.487828965e-08 +2.487828965e-08 -9.208999998e+01 -9.208999998e+01 +7.2561e-01 +2.6216e+00 +9.0421e-02 -1.8264e+00 -1.1920e-01 -3.7592e+00 +3.2006e-02 +9.8720e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11698 +1.557702944e-08 +1.557702944e-08 -9.208999998e+01 -9.208999998e+01 +7.2560e-01 +2.6216e+00 +9.0405e-02 -1.8264e+00 -1.1920e-01 -3.7592e+00 +3.2000e-02 +9.8720e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11719 +9.936186984e-09 +9.936186984e-09 -9.208999999e+01 -9.208999999e+01 +7.2560e-01 +2.6216e+00 +9.0405e-02 -1.8264e+00 -1.1920e-01 -3.7592e+00 +3.2000e-02 +9.8720e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
11761 +5.222688060e-09 +5.222688060e-09 -9.208999999e+01 -9.208999999e+01 +7.2559e-01 +2.6216e+00 +9.0406e-02 -1.8264e+00 -1.1921e-01 -3.7592e+00 +3.1999e-02 +9.8720e-01 +4.3520e-01 +1.6864e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7760e-01 +3.7664e+00 +7.2560e-01 -3.8552e+00 +3.6608e+00 +1.8184e+00 -1.3608e+00
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.256827606e+07 +6.256827606e+07 +6.256818817e+07 +6.256818817e+07 -3.0245e+00 +1.3247e-02 +1.3044e+00 +3.9833e+00 +3.4770e+00 +1.8001e+00 +7.3626e-01 +1.7657e+00 -4.1916e+00 -2.5620e+00 -2.0922e+00 +1.1517e+00 +2.9324e+00 -2.3909e+00 +1.1246e+00 -1.3286e+00 +1.6990e+00 +2.4129e+00 -3.4964e+00 -4.9416e+00
43 +2.288620868e+07 +2.288620868e+07 +2.288612079e+07 +2.288612079e+07 -3.0245e+00 +1.3253e-02 +1.3044e+00 +3.9832e+00 +3.4769e+00 +1.8001e+00 +7.3601e-01 +1.7657e+00 -4.1912e+00 -2.5596e+00 -2.0881e+00 +1.1448e+00 +2.9321e+00 -2.3559e+00 +1.0810e+00 -1.3376e+00 +1.4114e+00 +2.5938e+00 -2.8373e+00 -1.5223e+00
64 +1.618201078e+06 +1.618201078e+06 +1.618113188e+06 +1.618113188e+06 -3.0245e+00 +1.3264e-02 +1.3044e+00 +3.9831e+00 +3.4766e+00 +1.8000e+00 +7.3557e-01 +1.7656e+00 -4.1906e+00 -2.5553e+00 -2.0806e+00 +1.1326e+00 +2.9316e+00 -2.2933e+00 +1.0086e+00 -1.3528e+00 +9.8655e-01 +2.8237e+00 -1.9361e+00 +2.1676e+00
85 +9.197109274e+05 +9.197109274e+05 +9.196230374e+05 +9.196230374e+05 -3.0245e+00 +1.3271e-02 +1.3044e+00 +3.9831e+00 +3.4765e+00 +1.7999e+00 +7.3528e-01 +1.7655e+00 -4.1902e+00 -2.5525e+00 -2.0756e+00 +1.1246e+00 +2.9312e+00 -2.2527e+00 +9.6797e-01 -1.3623e+00 +8.4902e-01 +2.9305e+00 -1.3720e+00 +3.5441e+00
127 +6.075627635e+05 +6.075627635e+05 +6.074748735e+05 +6.074748735e+05 -3.0245e+00 +1.3274e-02 +1.3044e+00 +3.9830e+00 +3.4764e+00 +1.7998e+00 +7.3514e-01 +1.7655e+00 -4.1899e+00 -2.5511e+00 -2.0733e+00 +1.1208e+00 +2.9311e+00 -2.2339e+00 +9.5704e-01 -1.3665e+00 +8.5774e-01 +2.9582e+00 -1.3762e+00 +2.9995e+00
190 +3.936668975e+05 +3.936668975e+05 +3.935790075e+05 +3.935790075e+05 -3.0244e+00 +1.3314e-02 +1.3044e+00 +3.9827e+00 +3.4757e+00 +1.7994e+00 +7.3348e-01 +1.7652e+00 -4.1876e+00 -2.5350e+00 -2.0454e+00 +1.0766e+00 +2.9289e+00 -2.0121e+00 +8.0394e-01 -1.4193e+00 +4.1606e-01 +3.3730e+00 -6.3856e-01 +3.1484e+00
358 +2.339652483e+05 +2.339652483e+05 +2.338773583e+05 +2.338773583e+05 -3.0244e+00 +1.3411e-02 +1.3044e+00 +3.9818e+00 +3.4738e+00 +1.7983e+00 +7.2952e-01 +1.7646e+00 -4.1819e+00 -2.4968e+00 -1.9787e+00 +9.7663e-01 +2.9228e+00 -1.5334e+00 +6.5149e-01 -1.5006e+00 -2.0321e-01 +3.4974e+00 -1.0611e+00 +3.1054e+00
505 +1.544303881e+05 +1.544303881e+05 +1.543424981e+05 +1.543424981e+05 -3.0243e+00 +1.3584e-02 +1.3044e+00 +3.9803e+00 +3.4704e+00 +1.7963e+00 +7.2241e-01 +1.7635e+00 -4.1716e+00 -2.4287e+00 -1.8586e+00 +8.1602e-01 +2.9145e+00 -8.7188e-01 +1.6921e-01 -1.5858e+00 -6.2195e-01 +3.2184e+00 -9.1744e-01 +3.0608e+00
673 +8.550647146e+04 +8.550647146e+04 +8.541858146e+04 +8.541858146e+04 -3.0242e+00 +1.3948e-02 +1.3044e+00 +3.9771e+00 +3.4633e+00 +1.7922e+00 +7.0755e-01 +1.7611e+00 -4.1500e+00 -2.2877e+00 -1.6061e+00 +5.1873e-01 +2.9038e+00 +2.3984e-01 -7.3165e-01 -1.6503e+00 -5.5750e-01 +3.3775e+00 -1.0877e+00 +2.9957e+00
967 +5.958337923e+04 +5.958337923e+04 +5.949548923e+04 +5.949548923e+04 -3.0238e+00 +1.4777e-02 +1.3044e+00 +3.9698e+00 +3.4471e+00 +1.7828e+00 +6.7391e-01 +1.7555e+00 -4.1000e+00 -1.9805e+00 -1.0208e+00 -1.1476e-01 +2.8890e+00 +1.1931e+00 -5.1651e-01 -1.3922e+00 -5.0073e-01 +3.4034e+00 -1.0328e+00 +2.9905e+00
1471 +3.728616794e+04 +3.728616794e+04 +3.719827794e+04 +3.719827794e+04 -3.0229e+00 +1.6867e-02 +1.3044e+00 +3.9514e+00 +3.4062e+00 +1.7586e+00 +5.9028e-01 +1.7413e+00 -3.9700e+00 -1.2377e+00 +3.6320e-01 -1.4238e+00 +2.8716e+00 +1.8270e+00 -5.4940e-01 -1.6998e+00 -3.8540e-01 +3.3738e+00 -1.0150e+00 +2.9916e+00
1576 +2.237104754e+04 +2.237104754e+04 +2.228315754e+04 +2.228315754e+04 -3.0217e+00 +1.9590e-02 +1.3043e+00 +3.9274e+00 +3.3529e+00 +1.7268e+00 +4.8235e-01 +1.7228e+00 -3.7976e+00 -2.8886e-01 +2.0359e+00 -2.8864e+00 +2.8609e+00 +1.6449e+00 -7.5729e-01 -1.6537e+00 -4.7206e-01 +3.4114e+00 -9.9581e-01 +3.0204e+00
1765 +1.555942924e+04 +1.555942924e+04 +1.547153924e+04 +1.547153924e+04 -3.0215e+00 +1.9964e-02 +1.3043e+00 +3.9242e+00 +3.3456e+00 +1.7223e+00 +4.6805e-01 +1.7203e+00 -3.7725e+00 -1.6403e-01 +2.2037e+00 -2.9868e+00 +2.8641e+00 +1.2820e+00 -7.1691e-01 -1.5237e+00 -4.5243e-01 +3.3593e+00 -9.8678e-01 +3.0232e+00
2080 +9.425652832e+03 +9.425652832e+03 +9.337762832e+03 +9.337762832e+03 -3.0204e+00 +2.2476e-02 +1.3043e+00 +3.9023e+00 +3.2966e+00 +1.6904e+00 +3.7906e-01 +1.7051e+00 -3.5945e+00 +6.7072e-01 +2.6561e+00 -2.6042e+00 +2.8892e+00 +9.0849e-01 -8.3409e-01 -1.6428e+00 -4.0060e-01 +3.3373e+00 -9.7767e-01 +3.0091e+00
2122 +6.048356775e+03 +6.048356775e+03 +5.960466775e+03 +5.960466775e+03 -3.0192e+00 +2.5269e-02 +1.3042e+00 +3.8781e+00 +3.2421e+00 +1.6546e+00 +2.8163e-01 +1.6886e+00 -3.3950e+00 +1.5983e+00 +3.0045e+00 -1.9915e+00 +2.9160e+00 +9.9884e-01 -7.7376e-01 -1.5090e+00 -3.6545e-01 +3.3484e+00 -9.7747e-01 +3.0142e+00
2521 +3.967507794e+03 +3.967507794e+03 +3.879617794e+03 +3.879617794e+03 -3.0179e+00 +2.8178e-02 +1.3042e+00 +3.8529e+00 +3.1854e+00 +1.6171e+00 +1.8152e-01 +1.6718e+00 -3.2113e+00 +2.4909e+00 +3.5166e+00 -1.9057e+00 +2.9085e+00 +9.7807e-01 -7.1377e-01 -1.5486e+00 -4.4808e-01 +3.3431e+00 -9.8556e-01 +3.0189e+00
2941 +2.446848508e+03 +2.446848508e+03 +2.358958508e+03 +2.358958508e+03 -3.0157e+00 +3.3106e-02 +1.3041e+00 +3.8109e+00 +3.0905e+00 +1.5465e+00 +4.6634e-02 +1.6504e+00 -3.0402e+00 +3.3664e+00 +3.0781e+00 -2.0306e+00 +2.7582e+00 +9.7496e-01 -6.8838e-01 -1.5642e+00 -4.3301e-01 +3.3366e+00 -9.8661e-01 +3.0114e+00
3781 +1.574589054e+03 +1.574589054e+03 +1.486699054e+03 +1.486699054e+03 -2.9984e+00 +7.2399e-02 +1.3035e+00 +3.4870e+00 +2.3628e+00 +9.1919e-01 -6.9061e-01 +1.4849e+00 -2.4186e+00 +3.4105e+00 +2.4619e+00 -2.0842e+00 +2.8068e+00 +9.7698e-01 -7.1316e-01 -1.5840e+00 -4.2728e-01 +3.3310e+00 -9.9048e-01 +3.0206e+00
4369 +9.295214011e+02 +9.295214011e+02 +8.416314011e+02 +8.416314011e+02 -2.9662e+00 +1.4523e-01 +1.3023e+00 +2.9254e+00 +1.1568e+00 -6.2769e-02 -1.8194e+00 +1.2914e+00 -1.8092e+00 +3.4563e+00 +2.5932e+00 -2.1281e+00 +2.8811e+00 +9.5276e-01 -6.7742e-01 -1.5623e+00 -4.4617e-01 +3.3391e+00 -9.9200e-01 +3.0159e+00
4495 +5.594594582e+02 +5.594594582e+02 +4.715694582e+02 +4.715694582e+02 -2.9310e+00 +2.2506e-01 +1.3008e+00 +2.3833e+00 +1.0565e-01 -7.9390e-01 -2.5986e+00 +1.3065e+00 -2.2707e+00 +3.5063e+00 +2.5949e+00 -2.1098e+00 +2.8148e+00 +1.0262e+00 -6.9796e-01 -1.5659e+00 -4.4356e-01 +3.3232e+00 -9.8815e-01 +3.0160e+00
4558 +3.615442692e+02 +3.615442692e+02 +2.736542692e+02 +2.736542692e+02 -2.9103e+00 +2.7197e-01 +1.3000e+00 +2.0750e+00 -4.7466e-01 -1.1752e+00 -2.9961e+00 +1.3466e+00 -2.6947e+00 +3.5686e+00 +2.6489e+00 -2.1458e+00 +2.8601e+00 +9.7208e-01 -6.8857e-01 -1.5607e+00 -4.3827e-01 +3.3362e+00 -9.8990e-01 +3.0135e+00
5356 +2.509966522e+02 +2.509966522e+02 +1.631066522e+02 +1.631066522e+02 -2.8734e+00 +3.5497e-01 +1.2978e+00 +1.5484e+00 -1.4304e+00 -1.4429e+00 -3.4357e+00 +1.4163e+00 -2.6321e+00 +3.4300e+00 +2.5887e+00 -2.1716e+00 +2.8582e+00 +9.7012e-01 -6.8390e-01 -1.5594e+00 -4.3944e-01 +3.3335e+00 -9.8688e-01 +3.0148e+00
5482 +1.503824003e+02 +1.503824003e+02 +6.249240027e+01 +6.249240027e+01 -2.8261e+00 +4.6086e-01 +1.2937e+00 +9.9511e-01 -2.2117e+00 -7.1195e-01 -3.0543e+00 +1.7736e+00 -2.5365e+00 +3.3743e+00 +2.6240e+00 -2.1631e+00 +2.8931e+00 +9.8286e-01 -6.7375e-01 -1.5627e+00 -4.3672e-01 +3.3363e+00 -9.8924e-01 +3.0124e+00
6301 +9.970979996e+01 +9.970979996e+01 +1.181979996e+01 +1.181979996e+01 -2.7312e+00 +6.7192e-01 +1.2861e+00 -3.1284e-02 -3.7300e+00 -2.9477e-01 -2.9769e+00 +1.7647e+00 -2.5329e+00 +3.4666e+00 +2.6438e+00 -2.1402e+00 +2.8967e+00 +9.7527e-01 -6.7987e-01 -1.5625e+00 -4.3440e-01 +3.3401e+00 -9.9035e-01 +3.0122e+00
7078 +6.033025707e+01 +6.033025707e+01 -2.755974293e+01 -2.755974293e+01 -2.6779e+00 +7.8468e-01 +1.2827e+00 -4.2814e-01 -3.7904e+00 -3.8091e-01 -2.8929e+00 +1.4298e+00 -2.4963e+00 +3.4277e+00 +2.6239e+00 -2.1592e+00 +2.8870e+00 +9.7127e-01 -6.8721e-01 -1.5613e+00 -4.3745e-01 +3.3369e+00 -9.8881e-01 +3.0146e+00
7309 +3.712923960e+01 +3.712923960e+01 -5.076076040e+01 -5.076076040e+01 -2.5923e+00 +9.5731e-01 +1.2807e+00 -1.1033e+00 -3.1161e+00 -9.3572e-01 -2.9429e+00 +1.4379e+00 -2.5456e+00 +3.4407e+00 +2.6510e+00 -2.1332e+00 +2.8882e+00 +9.8564e-01 -6.8296e-01 -1.5632e+00 -4.3515e-01 +3.3360e+00 -9.9018e-01 +3.0139e+00
8317 +2.484313940e+01 +2.484313940e+01 -6.304686060e+01 -6.304686060e+01 -2.5004e+00 +1.1495e+00 +1.2761e+00 -1.8987e+00 -3.3121e+00 -8.7480e-01 -2.8109e+00 +1.4798e+00 -2.5314e+00 +3.4262e+00 +2.6395e+00 -2.1389e+00 +2.8813e+00 +9.7728e-01 -6.8452e-01 -1.5609e+00 -4.3645e-01 +3.3366e+00 -9.8981e-01 +3.0133e+00
9661 +1.510079310e+01 +1.510079310e+01 -7.278920690e+01 -7.278920690e+01 -2.1840e+00 +1.6735e+00 +1.2590e+00 -2.1900e+00 -3.0477e+00 -6.5794e-01 -2.9460e+00 +1.4785e+00 -2.5266e+00 +3.4375e+00 +2.6417e+00 -2.1460e+00 +2.8812e+00 +9.8076e-01 -6.8494e-01 -1.5642e+00 -4.3432e-01 +3.3367e+00 -9.8954e-01 +3.0135e+00
9745 +8.765576319e+00 +8.765576319e+00 -7.912442368e+01 -7.912442368e+01 -1.0605e+00 +3.4676e+00 +1.1906e+00 -2.3135e+00 -3.0512e+00 -8.1767e-01 -2.8969e+00 +1.5487e+00 -2.5547e+00 +3.4267e+00 +2.6335e+00 -2.1615e+00 +2.8888e+00 +9.8315e-01 -6.8421e-01 -1.5589e+00 -4.3440e-01 +3.3358e+00 -9.8905e-01 +3.0130e+00
9787 +4.593892854e+00 +4.593892854e+00 -8.329610715e+01 -8.329610715e+01 -1.0895e+00 +3.4205e+00 +1.1920e+00 -2.2510e+00 -3.0655e+00 -7.0311e-01 -2.8726e+00 +1.4471e+00 -2.5581e+00 +3.4347e+00 +2.6310e+00 -2.1543e+00 +2.8846e+00 +9.7611e-01 -6.8795e-01 -1.5586e+00 -4.3707e-01 +3.3365e+00 -9.8952e-01 +3.0134e+00
9808 +3.654932039e+00 +3.654932039e+00 -8.423506796e+01 -8.423506796e+01 -1.0719e+00 +3.4456e+00 +1.1909e+00 -2.1989e+00 -3.0625e+00 -6.9306e-01 -2.8984e+00 +1.4397e+00 -2.5563e+00 +3.4342e+00 +2.6313e+00 -2.1506e+00 +2.8845e+00 +9.7617e-01 -6.8763e-01 -1.5594e+00 -4.3686e-01 +3.3369e+00 -9.8959e-01 +3.0133e+00
9829 +2.124081672e+00 +2.124081672e+00 -8.576591833e+01 -8.576591833e+01 -8.4117e-01 +3.8074e+00 +1.1767e+00 -2.1059e+00 -3.0652e+00 -7.1429e-01 -2.9130e+00 +1.4418e+00 -2.5508e+00 +3.4354e+00 +2.6328e+00 -2.1452e+00 +2.8843e+00 +9.7813e-01 -6.8593e-01 -1.5618e+00 -4.3593e-01 +3.3373e+00 -9.8959e-01 +3.0133e+00
9871 +1.582878789e+00 +1.582878789e+00 -8.630712121e+01 -8.630712121e+01 -6.0927e-01 +4.1775e+00 +1.1628e+00 -2.1153e+00 -3.0641e+00 -6.8145e-01 -2.9507e+00 +1.4494e+00 -2.5521e+00 +3.4286e+00 +2.6304e+00 -2.1416e+00 +2.8824e+00 +9.7807e-01 -6.8605e-01 -1.5621e+00 -4.3569e-01 +3.3370e+00 -9.8953e-01 +3.0135e+00
10753 +9.791750586e-01 +9.791750586e-01 -8.691082494e+01 -8.691082494e+01 -5.6277e-01 +4.0491e+00 +1.1904e+00 -2.0719e+00 -3.1108e+00 -6.1614e-01 -2.9603e+00 +1.4527e+00 -2.5461e+00 +3.4346e+00 +2.6354e+00 -2.1400e+00 +2.8824e+00 +9.7921e-01 -6.8682e-01 -1.5620e+00 -4.3618e-01 +3.3368e+00 -9.8956e-01 +3.0137e+00
10837 +5.083049161e-01 +5.083049161e-01 -8.738169508e+01 -8.738169508e+01 -2.7302e-01 +3.7905e+00 +1.2826e+00 -2.0535e+00 -3.1117e+00 -6.2951e-01 -2.9810e+00 +1.4686e+00 -2.5451e+00 +3.4252e+00 +2.6309e+00 -2.1432e+00 +2.8822e+00 +9.7704e-01 -6.8646e-01 -1.5613e+00 -4.3595e-01 +3.3367e+00 -9.8948e-01 +3.0135e+00
10879 +2.680496792e-01 +2.680496792e-01 -8.762195032e+01 -8.762195032e+01 -6.4418e-02 +3.6571e+00 +1.3407e+00 -2.0282e+00 -3.1247e+00 -6.2780e-01 -2.9680e+00 +1.4611e+00 -2.5445e+00 +3.4296e+00 +2.6332e+00 -2.1417e+00 +2.8825e+00 +9.7808e-01 -6.8655e-01 -1.5615e+00 -4.3614e-01 +3.3368e+00 -9.8949e-01 +3.0135e+00
10900 +1.841940442e-01 +1.841940442e-01 -8.770580596e+01 -8.770580596e+01 +1.2821e-02 +3.6462e+00 +1.3567e+00 -2.0490e+00 -3.1152e+00 -6.2333e-01 -2.9577e+00 +1.4611e+00 -2.5463e+00 +3.4318e+00 +2.6340e+00 -2.1404e+00 +2.8822e+00 +9.7879e-01 -6.8666e-01 -1.5616e+00 -4.3611e-01 +3.3369e+00 -9.8949e-01 +3.0136e+00
10921 +1.427304767e-01 +1.427304767e-01 -8.774726952e+01 -8.774726952e+01 +7.7115e-02 +3.6190e+00 +1.3727e+00 -2.0562e+00 -3.0999e+00 -6.2102e-01 -2.9545e+00 +1.4631e+00 -2.5464e+00 +3.4309e+00 +2.6342e+00 -2.1403e+00 +2.8820e+00 +9.7873e-01 -6.8659e-01 -1.5616e+00 -4.3603e-01 +3.3368e+00 -9.8951e-01 +3.0136e+00
10963 +9.416600671e-02 +9.416600671e-02 -8.779583399e+01 -8.779583399e+01 +1.2238e-01 +3.6477e+00 +1.3769e+00 -2.0756e+00 -3.0738e+00 -6.1779e-01 -2.9521e+00 +1.4665e+00 -2.5467e+00 +3.4296e+00 +2.6343e+00 -2.1405e+00 +2.8816e+00 +9.7838e-01 -6.8649e-01 -1.5616e+00 -4.3590e-01 +3.3368e+00 -9.8961e-01 +3.0136e+00
11971 +3.896844276e-02 +3.896844276e-02 -8.785103156e+01 -8.785103156e+01 +2.2608e-01 +3.6604e+00 +1.3073e+00 -2.1183e+00 -3.0788e+00 -6.2210e-01 -2.9524e+00 +1.4624e+00 -2.5440e+00 +3.4296e+00 +2.6347e+00 -2.1411e+00 +2.8806e+00 +9.7777e-01 -6.8619e-01 -1.5619e+00 -4.3598e-01 +3.3368e+00 -9.8963e-01 +3.0136e+00
12013 +2.165221713e-02 +2.165221713e-02 -8.786834778e+01 -8.786834778e+01 +2.1620e-01 +3.6596e+00 +1.3093e+00 -2.1167e+00 -3.0710e+00 -6.2186e-01 -2.9548e+00 +1.4666e+00 -2.5451e+00 +3.4295e+00 +2.6343e+00 -2.1410e+00 +2.8814e+00 +9.7820e-01 -6.8633e-01 -1.5616e+00 -4.3607e-01 +3.3368e+00 -9.8959e-01 +3.0136e+00
12076 +9.241044759e-03 +9.241044759e-03 -8.788075896e+01 -8.788075896e+01 +2.4616e-01 +3.6498e+00 +1.2881e+00 -2.1099e+00 -3.0924e+00 -6.1996e-01 -2.9543e+00 +1.4635e+00 -2.5461e+00 +3.4298e+00 +2.6345e+00 -2.1407e+00 +2.8815e+00 +9.7817e-01 -6.8647e-01 -1.5616e+00 -4.3596e-01 +3.3368e+00 -9.8958e-01 +3.0136e+00
12118 +2.670226667e-03 +2.670226667e-03 -8.788732977e+01 -8.788732977e+01 +2.5242e-01 +3.6420e+00 +1.2629e+00 -2.1078e+00 -3.0883e+00 -6.2088e-01 -2.9551e+00 +1.4648e+00 -2.5465e+00 +3.4297e+00 +2.6343e+00 -2.1408e+00 +2.8817e+00 +9.7830e-01 -6.8650e-01 -1.5616e+00 -4.3599e-01 +3.3368e+00 -9.8958e-01 +3.0136e+00
12139 +8.963115914e-04 +8.963115914e-04 -8.788910369e+01 -8.788910369e+01 +2.4872e-01 +3.6420e+00 +1.2577e+00 -2.1097e+00 -3.0853e+00 -6.2115e-01 -2.9555e+00 +1.4654e+00 -2.5465e+00 +3.4296e+00 +2.6343e+00 -2.1409e+00 +2.8816e+00 +9.7832e-01 -6.8645e-01 -1.5616e+00 -4.3599e-01 +3.3368e+00 -9.8959e-01 +3.0136e+00
12181 +1.683048108e-04 +1.683048108e-04 -8.788983170e+01 -8.788983170e+01 +2.4295e-01 +3.6423e+00 +1.2504e+00 -2.1099e+00 -3.0804e+00 -6.2153e-01 -2.9553e+00 +1.4658e+00 -2.5464e+00 +3.4295e+00 +2.6344e+00 -2.1408e+00 +2.8816e+00 +9.7837e-01 -6.8640e-01 -1.5616e+00 -4.3600e-01 +3.3368e+00 -9.8960e-01 +3.0136e+00
12223 +9.254799994e-05 +9.254799994e-05 -8.788990745e+01 -8.788990745e+01 +2.4239e-01 +3.6427e+00 +1.2516e+00 -2.1096e+00 -3.0821e+00 -6.2150e-01 -2.9552e+00 +1.4656e+00 -2.5464e+00 +3.4296e+00 +2.6344e+00 -2.1408e+00 +2.8816e+00 +9.7836e-01 -6.8641e-01 -1.5616e+00 -4.3600e-01 +3.3368e+00 -9.8960e-01 +3.0136e+00
12244 +4.599084524e-05 +4.599084524e-05 -8.788995401e+01 -8.788995401e+01 +2.4109e-01 +3.6430e+00 +1.2503e+00 -2.1095e+00 -3.0821e+00 -6.2152e-01 -2.9552e+00 +1.4656e+00 -2.5464e+00 +3.4296e+00 +2.6344e+00 -2.1408e+00 +2.8816e+00 +9.7837e-01 -6.8641e-01 -1.5616e+00 -4.3600e-01 +3.3368e+00 -9.8960e-01 +3.0136e+00
