% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
43 +1.779553239e+05 +1.779553239e+05 +1.779081739e+05 +1.779081739e+05 +1.9903e+00 +1.3893e+00 +1.4088e+00 -1.9199e+00 -1.6467e+00 +5.8956e-01 +1.7321e+00 +1.5163e+00 +1.6528e+00 -3.5338e+00 -1.7655e+00 +1.2439e+00 -2.3851e+00 -1.6984e+00 -1.6105e+00 -1.8660e+00 -2.0380e+00 -8.7606e-01 +9.5816e-01 +2.1861e+00
64 +6.700188746e+04 +6.700188746e+04 +6.695473746e+04 +6.695473746e+04 +1.5017e+00 +1.0838e+00 +6.9367e-01 -1.8890e+00 -1.5811e+00 +5.9820e-01 +7.8831e-01 +6.2760e-01 +9.3589e-01 -3.3614e+00 -1.1483e+00 +2.3595e-01 -1.4380e+00 -1.7176e+00 -7.6133e-01 -1.7505e+00 -2.0201e+00 -1.2904e+00 +9.6294e-01 +2.1998e+00
85 +2.321776361e+04 +2.321776361e+04 +2.317061361e+04 +2.317061361e+04 +1.0361e+00 +7.3414e-01 +7.9210e-02 -1.8900e+00 -1.4965e+00 +6.1036e-01 -1.8397e-02 -1.3476e-01 +2.9384e-01 -3.1869e+00 -5.6767e-01 -6.2948e-01 -6.3310e-01 -1.7709e+00 -2.8506e-02 -1.6395e+00 -1.9971e+00 -1.6964e+00 +9.4849e-01 +2.2186e+00
106 +9.169723617e+03 +9.169723617e+03 +9.122573617e+03 +9.122573617e+03 +6.7768e-01 +4.2580e-01 -3.5963e-01 -1.9219e+00 -1.4107e+00 +6.2356e-01 -6.0266e-01 -6.8867e-01 -1.8237e-01 -3.0457e+00 -1.2036e-01 -1.2565e+00 -5.4358e-02 -1.8419e+00 +5.0552e-01 -1.5547e+00 -1.9734e+00 -2.0135e+00 +9.1660e-01 +2.2386e+00
127 +4.096880490e+03 +4.096880490e+03 +4.049730490e+03 +4.049730490e+03 +3.8630e-01 +1.4836e-01 -6.9630e-01 -1.9779e+00 -1.3225e+00 +6.3786e-01 -1.0622e+00 -1.1257e+00 -5.6164e-01 -2.9267e+00 +2.4740e-01 -1.7486e+00 +3.9726e-01 -1.9247e+00 +9.2790e-01 -1.4882e+00 -1.9482e+00 -2.2724e+00 +8.7081e-01 +2.2599e+00
148 +2.181995334e+03 +2.181995334e+03 +2.134845334e+03 +2.134845334e+03 +1.5171e-01 -9.4298e-02 -9.5419e-01 -2.0506e+00 -1.2350e+00 +6.5261e-01 -1.4263e+00 -1.4730e+00 -8.6398e-01 -2.8288e+00 +5.4945e-01 -2.1369e+00 +7.5206e-01 -2.0122e+00 +1.2647e+00 -1.4386e+00 -1.9221e+00 -2.4800e+00 +8.1633e-01 +2.2813e+00
169 +1.344038900e+03 +1.344038900e+03 +1.296888900e+03 +1.296888900e+03 -4.8969e-02 -3.1642e-01 -1.1656e+00 -2.1378e+00 -1.1456e+00 +6.6811e-01 -1.7366e+00 -1.7701e+00 -1.1223e+00 -2.7442e+00 +8.1476e-01 -2.4659e+00 +1.0523e+00 -2.1042e+00 +1.5541e+00 -1.4012e+00 -1.8941e+00 -2.6555e+00 +7.5489e-01 +2.3028e+00
190 +9.003202127e+02 +9.003202127e+02 +8.531702127e+02 +8.531702127e+02 -2.3750e-01 -5.3631e-01 -1.3579e+00 -2.2420e+00 -1.0488e+00 +6.8520e-01 -2.0303e+00 -2.0522e+00 -1.3663e+00 -2.6650e+00 +1.0716e+00 -2.7748e+00 +1.3349e+00 -2.2045e+00 +1.8305e+00 -1.3719e+00 -1.8623e+00 -2.8172e+00 +6.8545e-01 +2.3254e+00
211 +6.107965555e+02 +6.107965555e+02 +5.636465555e+02 +5.636465555e+02 -4.4283e-01 -7.8391e-01 -1.5636e+00 -2.3740e+00 -9.3279e-01 +7.0576e-01 -2.3545e+00 -2.3643e+00 -1.6350e+00 -2.5800e+00 +1.3588e+00 -3.1133e+00 +1.6466e+00 -2.3233e+00 +2.1385e+00 -1.3465e+00 -1.8227e+00 -2.9892e+00 +6.0214e-01 +2.3508e+00
274 +3.896313912e+02 +3.896313912e+02 +3.424813912e+02 +3.424813912e+02 -7.2259e-01 -1.1662e+00 -1.8294e+00 -2.6563e+00 -7.1710e-01 +7.4082e-01 -2.8114e+00 -2.8094e+00 -2.0180e+00 -2.4735e+00 +1.7861e+00 -3.5766e+00 +2.1055e+00 -2.5136e+00 +2.6022e+00 -1.3511e+00 -1.7417e+00 -3.1829e+00 +4.7190e-01 +2.3772e+00
316 +1.666524204e+02 +1.666524204e+02 +1.195024204e+02 +1.195024204e+02 -5.6856e-01 -1.2306e+00 -1.5900e+00 -3.1094e+00 -4.9150e-01 +7.6240e-01 -2.6282e+00 -2.6611e+00 -1.8963e+00 -2.5837e+00 +1.7527e+00 -3.3147e+00 +2.0373e+00 -2.5809e+00 +2.5862e+00 -1.5723e+00 -1.6269e+00 -2.8315e+00 +4.4463e-01 +2.3114e+00
337 +1.569005107e+02 +1.569005107e+02 +1.097505107e+02 +1.097505107e+02 -5.2163e-01 -1.2023e+00 -1.5349e+00 -3.1450e+00 -4.7973e-01 +7.6183e-01 -2.5608e+00 -2.6001e+00 -1.8439e+00 -2.6099e+00 +1.7095e+00 -3.2354e+00 +1.9852e+00 -2.5729e+00 +2.5413e+00 -1.6013e+00 -1.6171e+00 -2.7628e+00 +4.5727e-01 +2.2981e+00
631 +9.976150770e+01 +9.976150770e+01 +5.261150770e+01 +5.261150770e+01 -5.2127e-01 -1.0588e+00 -1.7519e+00 -3.0763e+00 -4.0424e-01 +7.2596e-01 -2.5406e+00 -2.6417e+00 -1.8247e+00 -2.7281e+00 +1.7751e+00 -3.1388e+00 +1.9812e+00 -2.5820e+00 +2.5982e+00 -1.4931e+00 -1.4269e+00 -2.5818e+00 +5.4682e-01 +2.2115e+00
2899 +6.290668182e+01 +6.290668182e+01 +1.575668182e+01 +1.575668182e+01 -3.8122e-01 -8.3000e-01 -1.1505e+00 -2.2300e+00 +6.8839e-01 +1.5412e+00 -1.8515e+00 -2.1727e+00 -1.1968e+00 -2.2615e+00 +2.6015e+00 -1.9393e+00 +2.4868e+00 -2.1056e+00 +2.9469e+00 -1.2368e+00 -1.3479e+00 -2.6710e+00 +3.2670e-01 +1.4564e+00
3109 +3.574938427e+01 +3.574938427e+01 -1.140061573e+01 -1.140061573e+01 -3.1883e-01 -7.6768e-01 -1.1309e+00 -2.2528e+00 +6.5338e-01 +1.6472e+00 -1.6322e+00 -1.9370e+00 -1.0498e+00 -2.1196e+00 +2.4594e+00 -2.0374e+00 +2.5235e+00 -2.0576e+00 +2.9915e+00 -1.2067e+00 -1.3193e+00 -2.6377e+00 +3.2632e-01 +1.4500e+00
3235 +1.907626312e+01 +1.907626312e+01 -2.807373688e+01 -2.807373688e+01 -2.8934e-01 -7.4062e-01 -1.1322e+00 -2.2954e+00 +6.4380e-01 +1.7647e+00 -1.5488e+00 -1.7351e+00 -9.4627e-01 -2.0162e+00 +2.5821e+00 -1.9498e+00 +2.4820e+00 -2.0846e+00 +2.9597e+00 -1.2241e+00 -1.3428e+00 -2.6719e+00 +3.1157e-01 +1.4231e+00
3256 +1.380126681e+01 +1.380126681e+01 -3.334873319e+01 -3.334873319e+01 -2.9811e-01 -7.5941e-01 -1.1439e+00 -2.2858e+00 +6.5894e-01 +1.7555e+00 -1.5470e+00 -1.6677e+00 -9.0951e-01 -1.9727e+00 +2.6280e+00 -1.9174e+00 +2.4847e+00 -2.1087e+00 +2.9699e+00 -1.2144e+00 -1.3377e+00 -2.6716e+00 +3.0724e-01 +1.4094e+00
3340 +8.122831098e+00 +8.122831098e+00 -3.902716890e+01 -3.902716890e+01 -3.3657e-01 -8.0270e-01 -1.1533e+00 -2.2419e+00 +6.9252e-01 +1.7217e+00 -1.5613e+00 -1.6932e+00 -8.9076e-01 -1.9221e+00 +2.6619e+00 -1.8891e+00 +2.5340e+00 -2.0843e+00 +2.9988e+00 -1.1998e+00 -1.3260e+00 -2.6572e+00 +3.0030e-01 +1.3911e+00
3361 +4.711486251e+00 +4.711486251e+00 -4.243851375e+01 -4.243851375e+01 -3.4367e-01 -8.1054e-01 -1.1542e+00 -2.2542e+00 +6.7742e-01 +1.7022e+00 -1.5508e+00 -1.7193e+00 -8.8726e-01 -1.8934e+00 +2.7004e+00 -1.8546e+00 +2.5550e+00 -2.0683e+00 +3.0005e+00 -1.2014e+00 -1.3276e+00 -2.6550e+00 +2.9764e-01 +1.3868e+00
3382 +1.938999271e+00 +1.938999271e+00 -4.521100073e+01 -4.521100073e+01 -3.5380e-01 -8.2272e-01 -1.1725e+00 -2.2753e+00 +6.4818e-01 +1.6899e+00 -1.5322e+00 -1.7156e+00 -8.5582e-01 -1.8436e+00 +2.7531e+00 -1.8418e+00 +2.5646e+00 -2.0624e+00 +2.9963e+00 -1.2073e+00 -1.3343e+00 -2.6590e+00 +2.9733e-01 +1.3880e+00
3403 +7.991111705e-01 +7.991111705e-01 -4.635088883e+01 -4.635088883e+01 -3.4944e-01 -8.1993e-01 -1.1907e+00 -2.3048e+00 +6.2522e-01 +1.6713e+00 -1.5157e+00 -1.6950e+00 -8.3465e-01 -1.8287e+00 +2.7569e+00 -1.8277e+00 +2.5524e+00 -2.0705e+00 +2.9927e+00 -1.2096e+00 -1.3383e+00 -2.6655e+00 +3.0065e-01 +1.3966e+00
3424 +5.550973186e-01 +5.550973186e-01 -4.659490268e+01 -4.659490268e+01 -3.4354e-01 -8.1417e-01 -1.1970e+00 -2.3100e+00 +6.2012e-01 +1.6721e+00 -1.5170e+00 -1.6774e+00 -8.2949e-01 -1.8243e+00 +2.7682e+00 -1.8370e+00 +2.5511e+00 -2.0750e+00 +2.9929e+00 -1.2091e+00 -1.3390e+00 -2.6691e+00 +3.0157e-01 +1.3975e+00
3529 +3.526919672e-01 +3.526919672e-01 -4.679730803e+01 -4.679730803e+01 -3.3271e-01 -8.0212e-01 -1.1871e+00 -2.3040e+00 +6.2872e-01 +1.6746e+00 -1.5246e+00 -1.6847e+00 -8.2998e-01 -1.8232e+00 +2.7638e+00 -1.8349e+00 +2.5443e+00 -2.0797e+00 +2.9945e+00 -1.2060e+00 -1.3353e+00 -2.6676e+00 +3.0072e-01 +1.3933e+00
3823 +2.357307942e-01 +2.357307942e-01 -4.691426921e+01 -4.691426921e+01 -3.3581e-01 -8.0735e-01 -1.1900e+00 -2.3079e+00 +6.2233e-01 +1.6737e+00 -1.5211e+00 -1.6809e+00 -8.2594e-01 -1.8207e+00 +2.7590e+00 -1.8427e+00 +2.5414e+00 -2.0856e+00 +2.9859e+00 -1.2181e+00 -1.3576e+00 -2.7123e+00 +1.9139e-01 +1.0752e+00
3865 +1.225671479e-01 +1.225671479e-01 -4.702743285e+01 -4.702743285e+01 -3.3339e-01 -8.0473e-01 -1.1888e+00 -2.3073e+00 +6.2218e-01 +1.6730e+00 -1.5248e+00 -1.6826e+00 -8.2463e-01 -1.8186e+00 +2.7601e+00 -1.8412e+00 +2.5406e+00 -2.0873e+00 +2.9817e+00 -1.2284e+00 -1.3805e+00 -2.7628e+00 +7.4792e-02 +7.5816e-01
3886 +8.010547012e-02 +8.010547012e-02 -4.706989453e+01 -4.706989453e+01 -3.2895e-01 -7.9910e-01 -1.1859e+00 -2.3053e+00 +6.2284e-01 +1.6725e+00 -1.5304e+00 -1.6851e+00 -8.2201e-01 -1.8141e+00 +2.7632e+00 -1.8370e+00 +2.5417e+00 -2.0861e+00 +2.9836e+00 -1.2289e+00 -1.3839e+00 -2.7729e+00 +5.6258e-02 +7.2822e-01
3928 +5.622643439e-02 +5.622643439e-02 -4.709377357e+01 -4.709377357e+01 -3.2952e-01 -7.9978e-01 -1.1862e+00 -2.3054e+00 +6.2284e-01 +1.6726e+00 -1.5297e+00 -1.6848e+00 -8.2241e-01 -1.8149e+00 +2.7626e+00 -1.8378e+00 +2.5411e+00 -2.0873e+00 +2.9813e+00 -1.2331e+00 -1.3924e+00 -2.7911e+00 +1.4451e-02 +6.1848e-01
3970 +1.884186646e-02 +1.884186646e-02 -4.713115813e+01 -4.713115813e+01 -3.3092e-01 -8.0140e-01 -1.1870e+00 -2.3059e+00 +6.2275e-01 +1.6728e+00 -1.5278e+00 -1.6840e+00 -8.2329e-01 -1.8163e+00 +2.7613e+00 -1.8398e+00 +2.5393e+00 -2.0907e+00 +2.9750e+00 -1.2449e+00 -1.4156e+00 -2.8386e+00 -8.8556e-02 +3.7987e-01
3991 +9.026660863e-03 +9.026660863e-03 -4.714097334e+01 -4.714097334e+01 -3.3080e-01 -8.0112e-01 -1.1868e+00 -2.3058e+00 +6.2287e-01 +1.6729e+00 -1.5278e+00 -1.6840e+00 -8.2321e-01 -1.8161e+00 +2.7614e+00 -1.8397e+00 +2.5391e+00 -2.0911e+00 +2.9742e+00 -1.2469e+00 -1.4195e+00 -2.8463e+00 -1.0382e-01 +3.5235e-01
4012 +3.177419037e-03 +3.177419037e-03 -4.714682258e+01 -4.714682258e+01 -3.3054e-01 -8.0092e-01 -1.1868e+00 -2.3058e+00 +6.2282e-01 +1.6728e+00 -1.5282e+00 -1.6842e+00 -8.2315e-01 -1.8162e+00 +2.7613e+00 -1.8400e+00 +2.5384e+00 -2.0926e+00 +2.9710e+00 -1.2532e+00 -1.4324e+00 -2.8727e+00 -1.5876e-01 +2.3461e-01
4033 +6.671711280e-04 +6.671711280e-04 -4.714933283e+01 -4.714933283e+01 -3.3047e-01 -8.0094e-01 -1.1868e+00 -2.3058e+00 +6.2274e-01 +1.6727e+00 -1.5284e+00 -1.6843e+00 -8.2313e-01 -1.8162e+00 +2.7613e+00 -1.8400e+00 +2.5383e+00 -2.0927e+00 +2.9707e+00 -1.2537e+00 -1.4334e+00 -2.8746e+00 -1.6145e-01 +2.3415e-01
4054 +8.048450204e-05 +8.048450204e-05 -4.714991952e+01 -4.714991952e+01 -3.3058e-01 -8.0099e-01 -1.1868e+00 -2.3058e+00 +6.2280e-01 +1.6728e+00 -1.5282e+00 -1.6842e+00 -8.2318e-01 -1.8161e+00 +2.7613e+00 -1.8401e+00 +2.5381e+00 -2.0932e+00 +2.9699e+00 -1.2555e+00 -1.4370e+00 -2.8817e+00 -1.7587e-01 +2.0431e-01
4075 +5.045684389e-06 +5.045684389e-06 -4.714999495e+01 -4.714999495e+01 -3.3060e-01 -8.0099e-01 -1.1868e+00 -2.3058e+00 +6.2279e-01 +1.6728e+00 -1.5282e+00 -1.6842e+00 -8.2320e-01 -1.8162e+00 +2.7612e+00 -1.8402e+00 +2.5380e+00 -2.0934e+00 +2.9694e+00 -1.2564e+00 -1.4387e+00 -2.8852e+00 -1.8274e-01 +1.9053e-01
4096 +1.325126036e-07 +1.325126036e-07 -4.714999987e+01 -4.714999987e+01 -3.3060e-01 -8.0100e-01 -1.1868e+00 -2.3058e+00 +6.2280e-01 +1.6728e+00 -1.5282e+00 -1.6842e+00 -8.2320e-01 -1.8162e+00 +2.7612e+00 -1.8402e+00 +2.5380e+00 -2.0934e+00 +2.9694e+00 -1.2564e+00 -1.4388e+00 -2.8853e+00 -1.8292e-01 +1.9038e-01
4117 +1.110907988e-08 +1.110907988e-08 -4.714999999e+01 -4.714999999e+01 -3.3060e-01 -8.0100e-01 -1.1868e+00 -2.3058e+00 +6.2280e-01 +1.6728e+00 -1.5282e+00 -1.6842e+00 -8.2320e-01 -1.8162e+00 +2.7612e+00 -1.8402e+00 +2.5380e+00 -2.0934e+00 +2.9694e+00 -1.2564e+00 -1.4388e+00 -2.8854e+00 -1.8300e-01 +1.9021e-01
4138 +1.487507006e-09 +1.487507006e-09 -4.715000000e+01 -4.715000000e+01 -3.3060e-01 -8.0100e-01 -1.1868e+00 -2.3058e+00 +6.2280e-01 +1.6728e+00 -1.5282e+00 -1.6842e+00 -8.2320e-01 -1.8162e+00 +2.7612e+00 -1.8402e+00 +2.5380e+00 -2.0934e+00 +2.9694e+00 -1.2564e+00 -1.4388e+00 -2.8854e+00 -1.8301e-01 +1.9019e-01
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.109071886e+05 +4.109071886e+05 +4.109447086e+05 +4.109447086e+05 +3.5036e+00 -1.3210e+00 -3.5614e+00 +1.0463e+00 -3.9520e+00 +3.2498e+00 -1.0240e+00 -1.3009e+00 +2.1361e+00 +1.2343e+00 +4.8165e+00 -1.9690e+00 +3.9431e-01 +4.7034e+00 +2.3848e+00 -2.9675e-01 -4.5350e+00 +1.2899e+00 +3.4623e+00 -4.0983e-01
22 +2.449319542e+05 +2.449319542e+05 +2.449694742e+05 +2.449694742e+05 +3.4801e+00 -1.3807e+00 -2.8447e+00 +7.9671e-01 -2.9520e+00 +3.2416e+00 -9.0917e-01 -1.1426e+00 +2.1659e+00 +1.1789e+00 +4.6740e+00 -1.8942e+00 +3.9708e-01 +4.6044e+00 +2.0941e+00 -3.1796e-01 -4.4995e+00 +9.8217e-01 +2.6521e+00 -3.3216e-01
43 +7.938211595e+04 +7.938211595e+04 +7.941963595e+04 +7.941963595e+04 +3.3799e+00 -1.5795e+00 -1.4697e+00 +2.6839e-02 -1.5348e+00 +3.0336e+00 -4.8729e-01 -6.0307e-01 +2.2795e+00 +9.5541e-01 +4.1769e+00 -1.6109e+00 +4.0668e-01 +4.2223e+00 +1.2527e+00 -4.3913e-01 -4.3351e+00 +3.1955e-02 +1.2165e+00 -1.2850e-01
64 +3.224060555e+04 +3.224060555e+04 +3.227812555e+04 +3.227812555e+04 +3.2674e+00 -1.7561e+00 -6.4099e-01 -5.5862e-01 -6.5641e-01 +2.7862e+00 -1.0959e-01 -1.6472e-01 +2.3874e+00 +7.2570e-01 +3.7590e+00 -1.3422e+00 +4.1412e-01 +3.8616e+00 +6.6936e-01 -6.0304e-01 -4.1379e+00 -6.2375e-01 +3.4458e-01 +3.7657e-02
85 +1.258026360e+04 +1.258026360e+04 +1.261778360e+04 +1.261778360e+04 +3.1315e+00 -1.9358e+00 +7.0143e-02 -1.0913e+00 +8.8615e-02 +2.5017e+00 +2.7067e-01 +2.4474e-01 +2.4977e+00 +4.7163e-01 +3.3576e+00 -1.0589e+00 +4.1994e-01 +3.4909e+00 +1.5861e-01 -8.1076e-01 -3.8996e+00 -1.1985e+00 -4.0459e-01 +2.0472e-01
106 +5.434773701e+03 +5.434773701e+03 +5.472293701e+03 +5.472293701e+03 +2.9973e+00 -2.0877e+00 +6.1794e-01 -1.5116e+00 +6.5384e-01 +2.2400e+00 +5.9184e-01 +5.6762e-01 +2.5846e+00 +2.4249e-01 +3.0323e+00 -8.1009e-01 +4.2312e-01 +3.1746e+00 -2.3298e-01 -1.0168e+00 -3.6694e+00 -1.6430e+00 -9.8093e-01 +3.4840e-01
127 +2.588906982e+03 +2.588906982e+03 +2.626426982e+03 +2.626426982e+03 +2.8645e+00 -2.2186e+00 +1.0729e+00 -1.8624e+00 +1.1155e+00 +1.9987e+00 +8.7202e-01 +8.3236e-01 +2.6458e+00 +3.4354e-02 +2.7586e+00 -5.8601e-01 +4.2456e-01 +2.8973e+00 -5.5251e-01 -1.2179e+00 -3.4476e+00 -2.0109e+00 -1.4567e+00 +4.7744e-01
148 +1.441678417e+03 +1.441678417e+03 +1.479198417e+03 +1.479198417e+03 +2.7383e+00 -2.3278e+00 +1.4542e+00 -2.1547e+00 +1.4959e+00 +1.7838e+00 +1.1118e+00 +1.0466e+00 +2.6767e+00 -1.4791e-01 +2.5317e+00 -3.8893e-01 +4.2520e-01 +2.6587e+00 -8.1366e-01 -1.4053e+00 -3.2420e+00 -2.3170e+00 -1.8496e+00 +5.9278e-01
169 +9.739008391e+02 +9.739008391e+02 +1.011420839e+03 +1.011420839e+03 +2.6214e+00 -2.4170e+00 +1.7764e+00 -2.3987e+00 +1.8134e+00 +1.5961e+00 +1.3147e+00 +1.2195e+00 +2.6770e+00 -3.0419e-01 +2.3450e+00 -2.1780e-01 +4.2617e-01 +2.4552e+00 -1.0286e+00 -1.5752e+00 -3.0552e+00 -2.5737e+00 -2.1727e+00 +6.9710e-01
253 +4.938782028e+02 +4.938782028e+02 +5.313982028e+02 +5.313982028e+02 +2.2994e+00 -2.5266e+00 +2.3406e+00 -2.8053e+00 +2.3762e+00 +1.2040e+00 +1.6595e+00 +1.4608e+00 +2.3128e+00 -6.0558e-01 +2.0657e+00 +1.3070e-01 +4.5641e-01 +2.0628e+00 -1.3727e+00 -2.0035e+00 -2.5636e+00 -3.0268e+00 -2.5590e+00 +1.0167e+00
274 +3.311656811e+02 +3.311656811e+02 +3.686856811e+02 +3.686856811e+02 +2.2094e+00 -2.4912e+00 +2.3318e+00 -2.7870e+00 +2.3794e+00 +1.1544e+00 +1.6479e+00 +1.4162e+00 +2.0437e+00 -6.3499e-01 +2.1026e+00 +1.6809e-01 +4.8186e-01 +2.0335e+00 -1.3495e+00 -2.1050e+00 -2.4343e+00 -3.0288e+00 -2.4109e+00 +1.1291e+00
295 +2.480167388e+02 +2.480167388e+02 +2.855367388e+02 +2.855367388e+02 +2.1534e+00 -2.4439e+00 +2.2609e+00 -2.7236e+00 +2.3216e+00 +1.1456e+00 +1.5963e+00 +1.3465e+00 +1.8151e+00 -6.3840e-01 +2.1712e+00 +1.6823e-01 +5.0646e-01 +2.0458e+00 -1.2907e+00 -2.1615e+00 -2.3546e+00 -2.9835e+00 -2.2190e+00 +1.2122e+00
421 +1.453718913e+02 +1.453718913e+02 +1.828918913e+02 +1.828918913e+02 +1.9491e+00 -2.4150e+00 +2.2467e+00 -2.6492e+00 +2.3626e+00 +9.6319e-01 +1.4341e+00 +1.4250e+00 +1.1659e+00 -1.0226e+00 +2.2959e+00 +2.7947e-01 +6.9495e-01 +1.9329e+00 -1.4094e+00 -2.4051e+00 -1.9014e+00 -3.1028e+00 -1.7908e+00 +1.7712e+00
463 +8.266022221e+01 +8.266022221e+01 +1.201802222e+02 +1.201802222e+02 +2.0762e+00 -2.5124e+00 +2.2335e+00 -2.6168e+00 +2.3550e+00 +9.7451e-01 +1.3011e+00 +1.6649e+00 +1.4406e+00 -1.2695e+00 +2.2876e+00 +2.4077e-01 +7.9592e-01 +1.9318e+00 -1.5981e+00 -2.2755e+00 -1.9226e+00 -3.1887e+00 -1.8709e+00 +1.9228e+00
589 +5.314208838e+01 +5.314208838e+01 +9.066208838e+01 +9.066208838e+01 +2.1630e+00 -2.5011e+00 +2.0085e+00 -2.4154e+00 +2.1108e+00 +1.0188e+00 +1.1402e+00 +1.7618e+00 +1.3174e+00 -1.3902e+00 +2.2127e+00 +1.6423e-01 +9.3945e-01 +1.8355e+00 -1.6035e+00 -2.1922e+00 -1.9380e+00 -3.1296e+00 -1.7273e+00 +2.1092e+00
631 +2.839652627e+01 +2.839652627e+01 +6.591652627e+01 +6.591652627e+01 +2.1969e+00 -2.5123e+00 +1.9794e+00 -2.3863e+00 +2.0309e+00 +1.0014e+00 +1.2102e+00 +1.8501e+00 +1.2605e+00 -1.3823e+00 +1.9571e+00 +1.6732e-01 +9.9758e-01 +1.6246e+00 -1.6248e+00 -2.1834e+00 -1.9820e+00 -3.1510e+00 -1.8828e+00 +2.1305e+00
652 +2.418993384e+01 +2.418993384e+01 +6.170993384e+01 +6.170993384e+01 +2.1982e+00 -2.5195e+00 +2.0160e+00 -2.4201e+00 +2.0480e+00 +9.9128e-01 +1.2795e+00 +1.8600e+00 +1.2849e+00 -1.3375e+00 +1.8654e+00 +1.7975e-01 +9.8401e-01 +1.5637e+00 -1.6270e+00 -2.1895e+00 -2.0134e+00 -3.1668e+00 -1.9904e+00 +2.0769e+00
1660 +1.581912035e+01 +1.581912035e+01 +5.333912035e+01 +5.333912035e+01 +2.3555e+00 -2.2283e+00 +2.4233e+00 -2.2201e+00 +2.0440e+00 +9.2257e-01 +1.3009e+00 +1.8556e+00 +1.2788e+00 -1.3887e+00 +1.8961e+00 +9.8729e-02 +1.1054e+00 +1.5329e+00 -1.7455e+00 -2.2165e+00 -2.0469e+00 -3.1578e+00 -1.9708e+00 +1.9680e+00
2899 +9.994713175e+00 +9.994713175e+00 +4.751471318e+01 +4.751471318e+01 +2.4870e+00 -1.9749e+00 +2.8859e+00 -1.4930e+00 +2.9535e+00 +1.8274e+00 +2.1317e+00 +2.5437e+00 +1.7425e+00 -1.1691e+00 +1.9174e+00 +9.0537e-02 +1.0993e+00 +1.5524e+00 -1.7481e+00 -2.2255e+00 -2.0435e+00 -3.1621e+00 -1.9454e+00 +1.9663e+00
3466 +6.240437223e+00 +6.240437223e+00 +4.376043722e+01 +4.376043722e+01 +2.4902e+00 -1.9698e+00 +2.8960e+00 -1.4737e+00 +2.9940e+00 +1.9044e+00 +2.2806e+00 +2.8222e+00 +2.2092e+00 -4.8028e-01 +2.7117e+00 +7.6596e-01 +1.5632e+00 +1.7394e+00 -1.7287e+00 -2.2035e+00 -2.0224e+00 -3.1147e+00 -1.9714e+00 +1.9717e+00
3949 +3.912630477e+00 +3.912630477e+00 +4.143263048e+01 +4.143263048e+01 +2.4891e+00 -1.9716e+00 +2.8981e+00 -1.4746e+00 +2.9972e+00 +1.9077e+00 +2.2896e+00 +2.8389e+00 +2.2499e+00 -4.0026e-01 +2.8409e+00 +1.0052e+00 +1.9609e+00 +2.2698e+00 -1.2127e+00 -1.9441e+00 -1.9956e+00 -3.1694e+00 -1.9625e+00 +1.9742e+00
4054 +2.296739522e+00 +2.296739522e+00 +3.981673952e+01 +3.981673952e+01 +2.4902e+00 -1.9676e+00 +2.8954e+00 -1.4722e+00 +2.9958e+00 +1.9117e+00 +2.2922e+00 +2.8428e+00 +2.2503e+00 -4.0818e-01 +2.8750e+00 +1.0624e+00 +2.0532e+00 +2.4273e+00 -9.3701e-01 -1.5597e+00 -1.6357e+00 -2.9956e+00 -1.9636e+00 +1.9762e+00
4159 +1.464195267e+00 +1.464195267e+00 +3.898419527e+01 +3.898419527e+01 +2.4901e+00 -1.9698e+00 +2.8972e+00 -1.4742e+00 +2.9955e+00 +1.9082e+00 +2.2908e+00 +2.8439e+00 +2.2592e+00 -3.8912e-01 +2.8780e+00 +1.0750e+00 +2.0726e+00 +2.4664e+00 -8.7710e-01 -1.4402e+00 -1.4268e+00 -2.7644e+00 -1.7936e+00 +1.9891e+00
4201 +9.637525970e-01 +9.637525970e-01 +3.848375260e+01 +3.848375260e+01 +2.4901e+00 -1.9692e+00 +2.8966e+00 -1.4723e+00 +2.9975e+00 +1.9105e+00 +2.2917e+00 +2.8425e+00 +2.2500e+00 -4.0073e-01 +2.8735e+00 +1.0664e+00 +2.0805e+00 +2.4877e+00 -8.1666e-01 -1.3582e+00 -1.3147e+00 -2.6331e+00 -1.7123e+00 +2.0282e+00
4285 +4.317808459e-01 +4.317808459e-01 +3.795178085e+01 +3.795178085e+01 +2.4898e+00 -1.9686e+00 +2.8965e+00 -1.4722e+00 +2.9970e+00 +1.9122e+00 +2.2936e+00 +2.8434e+00 +2.2541e+00 -3.9741e-01 +2.8812e+00 +1.0777e+00 +2.0873e+00 +2.4979e+00 -7.9650e-01 -1.3120e+00 -1.2224e+00 -2.4600e+00 -1.4708e+00 +2.2115e+00
4306 +3.248063402e-01 +3.248063402e-01 +3.784480634e+01 +3.784480634e+01 +2.4901e+00 -1.9684e+00 +2.8966e+00 -1.4718e+00 +2.9967e+00 +1.9121e+00 +2.2932e+00 +2.8431e+00 +2.2520e+00 -4.0078e-01 +2.8801e+00 +1.0775e+00 +2.0932e+00 +2.5092e+00 -7.8335e-01 -1.2828e+00 -1.1599e+00 -2.3642e+00 -1.3611e+00 +2.3324e+00
