% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3865 +1.565089294e+01 +1.565089294e+01 -9.843491071e+02 -9.843491071e+02 +9.0313e-01 -2.9904e+00 +1.6480e+00 +3.3692e+00 +1.9151e-01 +2.3381e-01 -4.6158e-01 -2.8457e+00 -1.5477e+00 +1.5820e+00 +1.6617e+00 +3.8399e-01 -3.2298e+00 +1.4716e+00 -1.7854e+00 -4.2535e+00 -2.5063e+00 +3.6149e+00 -4.0572e+00 +3.0577e+00
4873 +9.822506222e+00 +9.822506222e+00 -9.901774938e+02 -9.901774938e+02 +5.7003e-01 -3.2303e+00 +2.0401e+00 +3.4358e+00 -1.6494e-01 -8.2138e-02 -7.6883e-01 -3.2296e+00 -1.7102e+00 +1.5419e+00 +1.8613e+00 +9.7417e-01 -3.1722e+00 +1.8456e+00 -2.1947e+00 -3.6966e+00 -2.8671e+00 +3.4532e+00 -3.7895e+00 +3.3686e+00
5356 +6.152478328e+00 +6.152478328e+00 -9.938475217e+02 -9.938475217e+02 +3.9215e-01 -3.1640e+00 +2.3859e+00 +3.4244e+00 -4.2926e-01 -1.1603e-01 -9.8272e-01 -3.3750e+00 -1.6461e+00 +1.4724e+00 +1.8837e+00 +1.5504e+00 -2.9629e+00 +2.1793e+00 -2.4039e+00 -2.9750e+00 -2.9491e+00 +3.1113e+00 -3.6936e+00 +3.6975e+00
6154 +3.942636390e+00 +3.942636390e+00 -9.960573636e+02 -9.960573636e+02 +2.1593e-01 -3.0941e+00 +2.6235e+00 +3.4038e+00 -5.5115e-01 -1.2353e-01 -1.1118e+00 -3.5526e+00 -1.4526e+00 +1.4618e+00 +1.7778e+00 +1.8662e+00 -2.7489e+00 +2.4130e+00 -2.4778e+00 -2.6072e+00 -2.8791e+00 +2.9896e+00 -3.6125e+00 +3.8896e+00
6616 +2.509803557e+00 +2.509803557e+00 -9.974901964e+02 -9.974901964e+02 +2.6606e-02 -2.9191e+00 +2.7408e+00 +3.4393e+00 -6.6010e-01 -1.1766e-01 -1.1127e+00 -3.8230e+00 -1.1596e+00 +1.5106e+00 +1.4485e+00 +1.9787e+00 -2.6180e+00 +2.7190e+00 -2.5344e+00 -2.5290e+00 -2.7493e+00 +3.1352e+00 -3.5727e+00 +3.8405e+00
6994 +1.377620093e+00 +1.377620093e+00 -9.986223799e+02 -9.986223799e+02 -6.2664e-02 -3.1367e+00 +2.7105e+00 +3.5191e+00 -8.3234e-01 -1.5369e-01 -1.0232e+00 -3.8101e+00 -1.1875e+00 +1.4128e+00 +1.4347e+00 +2.0287e+00 -2.5184e+00 +2.8355e+00 -2.5521e+00 -2.3456e+00 -2.7391e+00 +3.0231e+00 -3.3988e+00 +3.6313e+00
7372 +9.747564542e-01 +9.747564542e-01 -9.990252435e+02 -9.990252435e+02 -7.1603e-02 -3.1608e+00 +2.7034e+00 +3.5216e+00 -8.4815e-01 -1.5683e-01 -1.0127e+00 -3.8023e+00 -1.1998e+00 +1.4010e+00 +1.4366e+00 +2.0309e+00 -2.5112e+00 +2.8416e+00 -2.5505e+00 -2.3307e+00 -2.7453e+00 +3.0123e+00 -3.3821e+00 +3.6114e+00
8128 +5.238892174e-01 +5.238892174e-01 -9.994761108e+02 -9.994761108e+02 -1.1079e-01 -3.2865e+00 +2.6725e+00 +3.5658e+00 -8.3780e-01 -1.5305e-01 -9.0921e-01 -3.8011e+00 -1.1966e+00 +1.3201e+00 +1.3589e+00 +2.0705e+00 -2.4683e+00 +2.9413e+00 -2.5275e+00 -2.2966e+00 -2.7817e+00 +2.9487e+00 -3.2647e+00 +3.5483e+00
8275 +3.980908533e-01 +3.980908533e-01 -9.996019091e+02 -9.996019091e+02 -1.1542e-01 -3.3093e+00 +2.6633e+00 +3.5735e+00 -8.2700e-01 -1.4816e-01 -8.8312e-01 -3.7995e+00 -1.1940e+00 +1.3036e+00 +1.3365e+00 +2.0760e+00 -2.4617e+00 +2.9628e+00 -2.5191e+00 -2.2966e+00 -2.7872e+00 +2.9346e+00 -3.2412e+00 +3.5350e+00
9430 +2.290283997e-01 +2.290283997e-01 -9.997709716e+02 -9.997709716e+02 -9.9333e-02 -3.3165e+00 +2.7015e+00 +3.5359e+00 -7.8799e-01 -7.5288e-02 -8.1497e-01 -3.7648e+00 -1.1697e+00 +1.2664e+00 +1.3054e+00 +2.1302e+00 -2.4779e+00 +2.9714e+00 -2.4791e+00 -2.2750e+00 -2.7595e+00 +2.8478e+00 -3.2048e+00 +3.6018e+00
10039 +1.569718596e-01 +1.569718596e-01 -9.998430281e+02 -9.998430281e+02 -1.0884e-01 -3.3097e+00 +2.7546e+00 +3.5295e+00 -7.9754e-01 -7.1125e-02 -8.0284e-01 -3.7757e+00 -1.1554e+00 +1.2521e+00 +1.3190e+00 +2.1518e+00 -2.4992e+00 +2.9748e+00 -2.4573e+00 -2.2601e+00 -2.7477e+00 +2.8364e+00 -3.1779e+00 +3.6470e+00
10459 +9.372557000e-02 +9.372557000e-02 -9.999062744e+02 -9.999062744e+02 -1.4197e-01 -3.3168e+00 +2.7940e+00 +3.5572e+00 -8.3214e-01 -9.5980e-02 -8.2276e-01 -3.8199e+00 -1.1488e+00 +1.2449e+00 +1.3362e+00 +2.1497e+00 -2.5045e+00 +2.9900e+00 -2.4634e+00 -2.2432e+00 -2.7522e+00 +2.8683e+00 -3.1608e+00 +3.6542e+00
11362 +6.242838064e-02 +6.242838064e-02 -9.999375716e+02 -9.999375716e+02 -1.5406e-01 -3.3160e+00 +2.8119e+00 +3.5666e+00 -8.4443e-01 -8.7872e-02 -7.9699e-01 -3.8373e+00 -1.1591e+00 +1.2303e+00 +1.3428e+00 +2.1444e+00 -2.5265e+00 +2.9858e+00 -2.4477e+00 -2.2532e+00 -2.7328e+00 +2.8799e+00 -3.1622e+00 +3.6574e+00
11971 +3.830217016e-02 +3.830217016e-02 -9.999616978e+02 -9.999616978e+02 -1.6807e-01 -3.3033e+00 +2.8099e+00 +3.5716e+00 -8.4432e-01 -5.9366e-02 -7.5062e-01 -3.8696e+00 -1.1840e+00 +1.1942e+00 +1.3667e+00 +2.1282e+00 -2.5590e+00 +2.9666e+00 -2.4314e+00 -2.2806e+00 -2.6818e+00 +2.8861e+00 -3.1816e+00 +3.6452e+00
12517 +2.484282831e-02 +2.484282831e-02 -9.999751572e+02 -9.999751572e+02 -1.7240e-01 -3.3083e+00 +2.8045e+00 +3.5744e+00 -8.3934e-01 -6.3449e-02 -7.5450e-01 -3.8822e+00 -1.1866e+00 +1.1916e+00 +1.3657e+00 +2.1244e+00 -2.5539e+00 +2.9696e+00 -2.4341e+00 -2.2721e+00 -2.6764e+00 +2.8788e+00 -3.1800e+00 +3.6377e+00
12832 +1.402083400e-02 +1.402083400e-02 -9.999859792e+02 -9.999859792e+02 -1.7813e-01 -3.3163e+00 +2.8018e+00 +3.5745e+00 -8.3200e-01 -6.6253e-02 -7.6209e-01 -3.8901e+00 -1.1847e+00 +1.1933e+00 +1.3585e+00 +2.1325e+00 -2.5438e+00 +2.9756e+00 -2.4371e+00 -2.2547e+00 -2.6779e+00 +2.8636e+00 -3.1735e+00 +3.6335e+00
12895 +9.879011912e-03 +9.879011912e-03 -9.999901210e+02 -9.999901210e+02 -1.8044e-01 -3.3192e+00 +2.8026e+00 +3.5743e+00 -8.3012e-01 -6.6942e-02 -7.6544e-01 -3.8916e+00 -1.1824e+00 +1.1946e+00 +1.3552e+00 +2.1377e+00 -2.5398e+00 +2.9783e+00 -2.4382e+00 -2.2473e+00 -2.6800e+00 +2.8579e+00 -3.1704e+00 +3.6332e+00
13903 +6.067955541e-03 +6.067955541e-03 -9.999939320e+02 -9.999939320e+02 -1.8400e-01 -3.3246e+00 +2.8093e+00 +3.5740e+00 -8.2898e-01 -6.7041e-02 -7.7368e-01 -3.8905e+00 -1.1776e+00 +1.1968e+00 +1.3475e+00 +2.1517e+00 -2.5324e+00 +2.9839e+00 -2.4416e+00 -2.2350e+00 -2.6860e+00 +2.8487e+00 -3.1613e+00 +3.6337e+00
14701 +3.859625265e-03 +3.859625265e-03 -9.999961404e+02 -9.999961404e+02 -1.8593e-01 -3.3264e+00 +2.8140e+00 +3.5737e+00 -8.3276e-01 -6.4450e-02 -7.7605e-01 -3.8905e+00 -1.1804e+00 +1.1939e+00 +1.3460e+00 +2.1550e+00 -2.5319e+00 +2.9838e+00 -2.4425e+00 -2.2363e+00 -2.6834e+00 +2.8451e+00 -3.1596e+00 +3.6309e+00
15310 +2.511753314e-03 +2.511753314e-03 -9.999974882e+02 -9.999974882e+02 -1.8656e-01 -3.3276e+00 +2.8158e+00 +3.5730e+00 -8.3465e-01 -6.3048e-02 -7.7697e-01 -3.8915e+00 -1.1825e+00 +1.1918e+00 +1.3455e+00 +2.1556e+00 -2.5319e+00 +2.9828e+00 -2.4432e+00 -2.2373e+00 -2.6809e+00 +2.8428e+00 -3.1603e+00 +3.6287e+00
16045 +1.446608949e-03 +1.446608949e-03 -9.999985534e+02 -9.999985534e+02 -1.8533e-01 -3.3294e+00 +2.8199e+00 +3.5705e+00 -8.3869e-01 -6.1890e-02 -7.7645e-01 -3.8937e+00 -1.1830e+00 +1.1904e+00 +1.3442e+00 +2.1576e+00 -2.5297e+00 +2.9817e+00 -2.4446e+00 -2.2374e+00 -2.6822e+00 +2.8403e+00 -3.1611e+00 +3.6278e+00
17011 +8.451804749e-04 +8.451804749e-04 -9.999991548e+02 -9.999991548e+02 -1.8497e-01 -3.3289e+00 +2.8220e+00 +3.5681e+00 -8.4003e-01 -6.1325e-02 -7.7297e-01 -3.8973e+00 -1.1824e+00 +1.1923e+00 +1.3444e+00 +2.1568e+00 -2.5286e+00 +2.9806e+00 -2.4430e+00 -2.2379e+00 -2.6843e+00 +2.8375e+00 -3.1630e+00 +3.6255e+00
17410 +5.999063749e-04 +5.999063749e-04 -9.999994001e+02 -9.999994001e+02 -1.8528e-01 -3.3288e+00 +2.8220e+00 +3.5681e+00 -8.3990e-01 -6.1459e-02 -7.7217e-01 -3.8977e+00 -1.1821e+00 +1.1928e+00 +1.3447e+00 +2.1563e+00 -2.5290e+00 +2.9808e+00 -2.4422e+00 -2.2380e+00 -2.6845e+00 +2.8372e+00 -3.1630e+00 +3.6250e+00
18355 +3.902408075e-04 +3.902408075e-04 -9.999996098e+02 -9.999996098e+02 -1.8565e-01 -3.3290e+00 +2.8222e+00 +3.5687e+00 -8.3915e-01 -6.2233e-02 -7.7127e-01 -3.8974e+00 -1.1819e+00 +1.1927e+00 +1.3452e+00 +2.1562e+00 -2.5300e+00 +2.9822e+00 -2.4409e+00 -2.2387e+00 -2.6848e+00 +2.8381e+00 -3.1621e+00 +3.6240e+00
19111 +2.352301808e-04 +2.352301808e-04 -9.999997648e+02 -9.999997648e+02 -1.8496e-01 -3.3294e+00 +2.8227e+00 +3.5683e+00 -8.3854e-01 -6.2340e-02 -7.6981e-01 -3.8974e+00 -1.1822e+00 +1.1924e+00 +1.3450e+00 +2.1568e+00 -2.5300e+00 +2.9825e+00 -2.4398e+00 -2.2402e+00 -2.6853e+00 +2.8380e+00 -3.1617e+00 +3.6229e+00
19594 +1.022071973e-04 +1.022071973e-04 -9.999998978e+02 -9.999998978e+02 -1.8499e-01 -3.3297e+00 +2.8228e+00 +3.5685e+00 -8.3810e-01 -6.1077e-02 -7.6926e-01 -3.8977e+00 -1.1835e+00 +1.1917e+00 +1.3451e+00 +2.1580e+00 -2.5294e+00 +2.9820e+00 -2.4390e+00 -2.2414e+00 -2.6840e+00 +2.8370e+00 -3.1611e+00 +3.6221e+00
19636 +9.920357559e-05 +9.920357559e-05 -9.999999008e+02 -9.999999008e+02 -1.8502e-01 -3.3297e+00 +2.8228e+00 +3.5685e+00 -8.3807e-01 -6.1007e-02 -7.6922e-01 -3.8977e+00 -1.1836e+00 +1.1917e+00 +1.3451e+00 +2.1581e+00 -2.5294e+00 +2.9820e+00 -2.4390e+00 -2.2414e+00 -2.6839e+00 +2.8370e+00 -3.1611e+00 +3.6220e+00
20455 +6.005389014e-05 +6.005389014e-05 -9.999999399e+02 -9.999999399e+02 -1.8560e-01 -3.3297e+00 +2.8231e+00 +3.5693e+00 -8.3908e-01 -6.0934e-02 -7.6998e-01 -3.8983e+00 -1.1834e+00 +1.1910e+00 +1.3452e+00 +2.1585e+00 -2.5292e+00 +2.9828e+00 -2.4396e+00 -2.2401e+00 -2.6834e+00 +2.8371e+00 -3.1610e+00 +3.6225e+00
20980 +3.751740098e-05 +3.751740098e-05 -9.999999625e+02 -9.999999625e+02 -1.8560e-01 -3.3298e+00 +2.8234e+00 +3.5694e+00 -8.3957e-01 -6.0893e-02 -7.6986e-01 -3.8988e+00 -1.1833e+00 +1.1907e+00 +1.3451e+00 +2.1590e+00 -2.5288e+00 +2.9833e+00 -2.4397e+00 -2.2397e+00 -2.6834e+00 +2.8371e+00 -3.1610e+00 +3.6225e+00
21883 +2.462808288e-05 +2.462808288e-05 -9.999999754e+02 -9.999999754e+02 -1.8560e-01 -3.3300e+00 +2.8236e+00 +3.5692e+00 -8.3967e-01 -6.0975e-02 -7.6949e-01 -3.8989e+00 -1.1832e+00 +1.1905e+00 +1.3449e+00 +2.1593e+00 -2.5285e+00 +2.9834e+00 -2.4396e+00 -2.2397e+00 -2.6838e+00 +2.8370e+00 -3.1609e+00 +3.6224e+00
22177 +1.575523856e-05 +1.575523856e-05 -9.999999842e+02 -9.999999842e+02 -1.8575e-01 -3.3301e+00 +2.8236e+00 +3.5690e+00 -8.3978e-01 -6.1057e-02 -7.6946e-01 -3.8991e+00 -1.1832e+00 +1.1904e+00 +1.3449e+00 +2.1595e+00 -2.5283e+00 +2.9836e+00 -2.4396e+00 -2.2397e+00 -2.6840e+00 +2.8371e+00 -3.1608e+00 +3.6223e+00
23143 +9.618972513e-06 +9.618972513e-06 -9.999999904e+02 -9.999999904e+02 -1.8595e-01 -3.3301e+00 +2.8236e+00 +3.5689e+00 -8.3985e-01 -6.1207e-02 -7.6942e-01 -3.8991e+00 -1.1831e+00 +1.1904e+00 +1.3448e+00 +2.1596e+00 -2.5282e+00 +2.9838e+00 -2.4395e+00 -2.2396e+00 -2.6842e+00 +2.8371e+00 -3.1607e+00 +3.6223e+00
23710 +5.909819720e-06 +5.909819720e-06 -9.999999941e+02 -9.999999941e+02 -1.8611e-01 -3.3303e+00 +2.8237e+00 +3.5689e+00 -8.3988e-01 -6.1304e-02 -7.6943e-01 -3.8991e+00 -1.1831e+00 +1.1904e+00 +1.3448e+00 +2.1597e+00 -2.5281e+00 +2.9839e+00 -2.4394e+00 -2.2395e+00 -2.6842e+00 +2.8370e+00 -3.1607e+00 +3.6224e+00
24319 +3.878019584e-06 +3.878019584e-06 -9.999999961e+02 -9.999999961e+02 -1.8622e-01 -3.3303e+00 +2.8237e+00 +3.5689e+00 -8.3990e-01 -6.1358e-02 -7.6945e-01 -3.8991e+00 -1.1831e+00 +1.1904e+00 +1.3448e+00 +2.1597e+00 -2.5281e+00 +2.9839e+00 -2.4394e+00 -2.2394e+00 -2.6841e+00 +2.8369e+00 -3.1607e+00 +3.6224e+00
25831 +2.353517402e-06 +2.353517402e-06 -9.999999976e+02 -9.999999976e+02 -1.8629e-01 -3.3304e+00 +2.8238e+00 +3.5689e+00 -8.3994e-01 -6.1441e-02 -7.6950e-01 -3.8991e+00 -1.1831e+00 +1.1904e+00 +1.3448e+00 +2.1598e+00 -2.5281e+00 +2.9840e+00 -2.4393e+00 -2.2393e+00 -2.6840e+00 +2.8369e+00 -3.1607e+00 +3.6224e+00
26125 +1.081064852e-06 +1.081064852e-06 -9.999999989e+02 -9.999999989e+02 -1.8631e-01 -3.3304e+00 +2.8239e+00 +3.5688e+00 -8.3994e-01 -6.1549e-02 -7.6958e-01 -3.8991e+00 -1.1832e+00 +1.1904e+00 +1.3448e+00 +2.1599e+00 -2.5280e+00 +2.9840e+00 -2.4392e+00 -2.2393e+00 -2.6840e+00 +2.8369e+00 -3.1608e+00 +3.6224e+00
26188 +9.369829286e-07 +9.369829286e-07 -9.999999991e+02 -9.999999991e+02 -1.8631e-01 -3.3304e+00 +2.8239e+00 +3.5688e+00 -8.3994e-01 -6.1555e-02 -7.6959e-01 -3.8991e+00 -1.1832e+00 +1.1904e+00 +1.3448e+00 +2.1599e+00 -2.5280e+00 +2.9840e+00 -2.4392e+00 -2.2393e+00 -2.6840e+00 +2.8369e+00 -3.1608e+00 +3.6224e+00
211156 +6.165773812e-07 +6.165773812e-07 -9.999999994e+02 -9.999999994e+02 -1.8642e-01 -3.3303e+00 +2.8239e+00 +3.5688e+00 -8.3993e-01 -6.1594e-02 -7.6957e-01 -3.8992e+00 -1.1832e+00 +1.1904e+00 +1.3448e+00 +2.1600e+00 -2.5280e+00 +2.9839e+00 -2.4392e+00 -2.2393e+00 -2.6840e+00 +2.8369e+00 -3.1608e+00 +3.6224e+00
211828 +3.961200719e-07 +3.961200719e-07 -9.999999996e+02 -9.999999996e+02 -1.8642e-01 -3.3303e+00 +2.8239e+00 +3.5688e+00 -8.3995e-01 -6.1579e-02 -7.6958e-01 -3.8992e+00 -1.1832e+00 +1.1904e+00 +1.3448e+00 +2.1600e+00 -2.5280e+00 +2.9840e+00 -2.4392e+00 -2.2392e+00 -2.6840e+00 +2.8369e+00 -3.1608e+00 +3.6224e+00
212458 +2.491851774e-07 +2.491851774e-07 -9.999999998e+02 -9.999999998e+02 -1.8641e-01 -3.3304e+00 +2.8239e+00 +3.5688e+00 -8.3996e-01 -6.1578e-02 -7.6959e-01 -3.8992e+00 -1.1832e+00 +1.1904e+00 +1.3448e+00 +2.1600e+00 -2.5280e+00 +2.9840e+00 -2.4392e+00 -2.2392e+00 -2.6840e+00 +2.8369e+00 -3.1608e+00 +3.6224e+00
213781 +1.550657771e-07 +1.550657771e-07 -9.999999998e+02 -9.999999998e+02 -1.8641e-01 -3.3304e+00 +2.8240e+00 +3.5688e+00 -8.3998e-01 -6.1597e-02 -7.6958e-01 -3.8992e+00 -1.1832e+00 +1.1904e+00 +1.3448e+00 +2.1600e+00 -2.5280e+00 +2.9840e+00 -2.4392e+00 -2.2392e+00 -2.6840e+00 +2.8368e+00 -3.1608e+00 +3.6224e+00
214600 +9.980931281e-08 +9.980931281e-08 -9.999999999e+02 -9.999999999e+02 -1.8638e-01 -3.3304e+00 +2.8240e+00 +3.5688e+00 -8.3998e-01 -6.1597e-02 -7.6958e-01 -3.8992e+00 -1.1832e+00 +1.1904e+00 +1.3448e+00 +2.1600e+00 -2.5280e+00 +2.9840e+00 -2.4392e+00 -2.2392e+00 -2.6840e+00 +2.8368e+00 -3.1608e+00 +3.6224e+00
1033180 +6.083678272e-08 +6.083678272e-08 -9.999999999e+02 -9.999999999e+02 -1.8638e-01 -3.3304e+00 +2.8240e+00 +3.5688e+00 -8.3998e-01 -6.1600e-02 -7.6959e-01 -3.8992e+00 -1.1832e+00 +1.1904e+00 +1.3448e+00 +2.1600e+00 -2.5280e+00 +2.9840e+00 -2.4392e+00 -2.2392e+00 -2.6840e+00 +2.8368e+00 -3.1608e+00 +3.6224e+00
1034776 +3.923753411e-08 +3.923753411e-08 -1.000000000e+03 -1.000000000e+03 -1.8639e-01 -3.3304e+00 +2.8240e+00 +3.5688e+00 -8.3999e-01 -6.1601e-02 -7.6959e-01 -3.8992e+00 -1.1832e+00 +1.1904e+00 +1.3448e+00 +2.1600e+00 -2.5280e+00 +2.9840e+00 -2.4392e+00 -2.2392e+00 -2.6840e+00 +2.8368e+00 -3.1608e+00 +3.6224e+00
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.045258411e+06 +2.045258411e+06 +2.045390331e+06 +2.045390331e+06 -9.9716e-01 +4.6141e+00 +1.2362e+00 +4.1918e+00 -2.7347e+00 +3.3361e+00 +4.2097e+00 +7.4569e-01 +1.8237e+00 -1.1185e+00 +5.0859e-01 +9.7363e-01 -2.9092e-01 +1.4531e+00 +3.0507e-03 +4.4957e+00 -3.1727e+00 +3.0428e+00 -1.6753e+00 +1.1149e+00
22 +1.460032850e+06 +1.460032850e+06 +1.460164770e+06 +1.460164770e+06 -8.9390e-01 +4.9028e+00 +3.6423e-01 +3.8372e+00 -2.7407e+00 +2.7384e+00 +3.3817e+00 +1.0765e+00 +1.2296e+00 -3.4966e-01 +6.7854e-01 +1.0641e+00 -4.8616e-01 +1.4355e+00 -2.2619e-01 +3.8531e+00 -2.1727e+00 +2.9496e+00 -1.4204e+00 +1.3054e+00
43 +3.317200188e+05 +3.317200188e+05 +3.318519388e+05 +3.318519388e+05 +3.5435e-02 +7.5010e+00 -7.4832e+00 +6.4606e-01 -2.7943e+00 -2.6412e+00 -4.0699e+00 +4.0535e+00 -4.1173e+00 +6.5698e+00 +2.2081e+00 +1.8779e+00 -2.2433e+00 +1.2773e+00 -2.2893e+00 -1.9307e+00 +6.8273e+00 +2.1111e+00 +8.7386e-01 +3.0205e+00
64 +3.358402816e+04 +3.358402816e+04 +3.371594816e+04 +3.371594816e+04 -2.6909e+00 +6.9330e+00 -8.5825e+00 +1.0228e+00 -4.5041e+00 -1.5241e+00 -4.8589e+00 +3.8320e+00 -3.4065e+00 +4.6523e+00 +1.7830e+00 +3.5687e+00 -2.7950e+00 +3.3669e+00 -1.5237e+00 -4.2804e+00 +6.0958e+00 +8.7564e-01 -2.4302e-01 +2.9427e+00
85 +1.709639985e+04 +1.709639985e+04 +1.722831985e+04 +1.722831985e+04 -2.7723e+00 +6.6562e+00 -8.4395e+00 +7.8500e-01 -4.5769e+00 -1.5105e+00 -4.9749e+00 +3.8761e+00 -3.3561e+00 +4.4890e+00 +1.8149e+00 +3.5393e+00 -2.6059e+00 +3.3584e+00 -1.4282e+00 -4.4098e+00 +6.2144e+00 +6.5158e-01 -1.1186e-01 +2.8253e+00
106 +7.148330908e+03 +7.148330908e+03 +7.280250908e+03 +7.280250908e+03 -2.8537e+00 +6.3793e+00 -8.2965e+00 +5.4722e-01 -4.6497e+00 -1.4968e+00 -5.0909e+00 +3.9202e+00 -3.3057e+00 +4.3257e+00 +1.8469e+00 +3.5099e+00 -2.4169e+00 +3.3498e+00 -1.3327e+00 -4.5392e+00 +6.3330e+00 +4.2751e-01 +1.9304e-02 +2.7080e+00
169 +4.505184567e+03 +4.505184567e+03 +4.637104567e+03 +4.637104567e+03 -2.9669e+00 +6.1657e+00 -8.1914e+00 +3.6652e-01 -4.7138e+00 -1.4626e+00 -5.2332e+00 +3.9656e+00 -3.2580e+00 +4.1488e+00 +1.8780e+00 +3.4590e+00 -2.2714e+00 +3.3675e+00 -1.2452e+00 -4.6473e+00 +6.4349e+00 +2.5056e-01 +1.0584e-01 +2.6022e+00
190 +1.872225269e+03 +1.872225269e+03 +2.004145269e+03 +2.004145269e+03 -3.7240e+00 +5.5332e+00 -7.9448e+00 -1.3541e-01 -4.9549e+00 -1.1799e+00 -6.0651e+00 +4.1679e+00 -3.0455e+00 +3.1869e+00 +2.0264e+00 +3.0653e+00 -1.8679e+00 +3.6075e+00 -8.4456e-01 -5.0643e+00 +6.8062e+00 -3.1258e-01 +1.6671e-01 +2.1676e+00
211 +1.113096692e+03 +1.113096692e+03 +1.245016692e+03 +1.245016692e+03 -3.7971e+00 +5.5088e+00 -7.9536e+00 -1.3489e-01 -4.9227e+00 -1.1597e+00 -6.1425e+00 +4.1972e+00 -3.0429e+00 +3.1236e+00 +2.0436e+00 +2.9803e+00 -1.8743e+00 +3.6065e+00 -8.1565e-01 -5.0876e+00 +6.8177e+00 -3.1713e-01 +1.8711e-01 +2.1720e+00
232 +3.334793037e+02 +3.334793037e+02 +4.653993037e+02 +4.653993037e+02 -3.9464e+00 +5.4829e+00 -7.9584e+00 -1.4970e-01 -4.9559e+00 -1.0944e+00 -6.2899e+00 +4.2214e+00 -3.0099e+00 +2.9560e+00 +2.0643e+00 +2.9053e+00 -1.8632e+00 +3.6731e+00 -7.6095e-01 -5.1267e+00 +6.8520e+00 -3.5440e-01 +1.2558e-01 +2.1111e+00
400 +2.294467468e+02 +2.294467468e+02 +3.613667468e+02 +3.613667468e+02 -3.9533e+00 +5.3226e+00 -7.4283e+00 -2.0776e-02 -4.6954e+00 -6.7518e-01 -5.8516e+00 +4.1377e+00 -2.6621e+00 +2.6950e+00 +1.9642e+00 +2.8144e+00 -1.8652e+00 +3.4173e+00 -8.0232e-01 -4.2679e+00 +6.3168e+00 -9.3957e-02 +1.2640e-02 +2.0225e+00
505 +1.542794518e+02 +1.542794518e+02 +2.861994518e+02 +2.861994518e+02 -3.9249e+00 +5.0715e+00 -6.5992e+00 +1.7086e-01 -4.2713e+00 -3.7673e-02 -5.1268e+00 +4.0056e+00 -2.1134e+00 +2.3157e+00 +1.8110e+00 +2.6883e+00 -1.8986e+00 +2.9669e+00 -9.0294e-01 -2.8541e+00 +5.4514e+00 +3.2709e-01 -1.5370e-01 +1.8699e+00
589 +9.540090365e+01 +9.540090365e+01 +2.273209037e+02 +2.273209037e+02 -3.9039e+00 +4.8317e+00 -5.8149e+00 +3.5278e-01 -3.8665e+00 +5.6748e-01 -4.4469e+00 +3.8831e+00 -1.5942e+00 +1.9522e+00 +1.6673e+00 +2.5615e+00 -1.9304e+00 +2.5404e+00 -9.9549e-01 -1.5185e+00 +4.6332e+00 +7.2563e-01 -3.0871e-01 +1.7270e+00
1009 +6.297238780e+01 +6.297238780e+01 +1.948923878e+02 +1.948923878e+02 -3.9272e+00 +4.7447e+00 -5.3387e+00 +5.2300e-01 -3.5299e+00 +8.6567e-01 -3.9622e+00 +3.8277e+00 -1.2690e+00 +1.9692e+00 +1.5598e+00 +2.5873e+00 -2.1175e+00 +2.2248e+00 -1.1557e+00 -4.7280e-01 +4.1694e+00 +1.0886e+00 -3.8457e-01 +1.5984e+00
1912 +3.720238408e+01 +3.720238408e+01 +1.691223841e+02 +1.691223841e+02 -4.0774e+00 +4.1318e+00 -4.7834e+00 +8.3842e-01 -3.0623e+00 +1.2772e+00 -3.6458e+00 +3.8718e+00 -9.5246e-01 +2.2820e+00 +1.1481e+00 +2.8057e+00 -2.6051e+00 +1.8385e+00 -1.5043e+00 +7.5803e-01 +3.8415e+00 +1.7680e+00 -4.3893e-01 +1.4453e+00
1975 +2.396630960e+01 +2.396630960e+01 +1.558863096e+02 +1.558863096e+02 -4.2622e+00 +3.5458e+00 -4.5860e+00 +5.6547e-01 -2.9283e+00 +1.4597e+00 -3.7642e+00 +3.9192e+00 -9.9998e-01 +2.3790e+00 +1.0710e+00 +2.9482e+00 -2.8624e+00 +1.9037e+00 -1.7524e+00 +9.0706e-01 +3.9084e+00 +2.0607e+00 -4.8550e-01 +1.4326e+00
2038 +1.194344936e+01 +1.194344936e+01 +1.438634494e+02 +1.438634494e+02 -4.6154e+00 +2.4254e+00 -4.2086e+00 +4.3538e-02 -2.6719e+00 +1.8087e+00 -3.9905e+00 +4.0098e+00 -1.0909e+00 +2.5644e+00 +9.2357e-01 +3.2205e+00 -3.3544e+00 +2.0283e+00 -2.2266e+00 +1.1921e+00 +4.0363e+00 +2.6206e+00 -5.7458e-01 +1.4082e+00
2248 +7.083363988e+00 +7.083363988e+00 +1.390033640e+02 +1.390033640e+02 -4.8134e+00 +1.7670e+00 -3.9868e+00 -2.8079e-01 -2.4904e+00 +1.9949e+00 -4.1245e+00 +4.0782e+00 -1.1515e+00 +2.6567e+00 +7.8553e-01 +3.4067e+00 -3.6581e+00 +2.1115e+00 -2.5204e+00 +1.3907e+00 +4.1281e+00 +2.9547e+00 -6.2322e-01 +1.4515e+00
