% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
575611 +8.631622705e-07 +8.631622705e-07 +5.913000086e+01 +5.913000086e+01 -2.2608e+00 +2.1191e+00 -1.5935e+00 +1.5837e-01 -3.7264e+00 +1.2640e+00 -2.8233e+00 +3.7342e+00 -2.3616e+00 +2.6496e+00 +2.3033e+00 +2.1384e+00 -5.2320e-01 -2.0150e+00 +1.4752e+00 -3.9144e+00 -5.8549e-01 +3.0863e+00 +1.7288e-01 +3.0930e+00
575632 +5.887772900e-07 +5.887772900e-07 +5.913000059e+01 +5.913000059e+01 -2.2608e+00 +2.1191e+00 -1.5935e+00 +1.5835e-01 -3.7264e+00 +1.2640e+00 -2.8233e+00 +3.7342e+00 -2.3617e+00 +2.6496e+00 +2.3033e+00 +2.1384e+00 -5.2321e-01 -2.0150e+00 +1.4752e+00 -3.9143e+00 -5.8546e-01 +3.0863e+00 +1.7285e-01 +3.0929e+00
575653 +3.695917812e-07 +3.695917812e-07 +5.913000037e+01 +5.913000037e+01 -2.2608e+00 +2.1191e+00 -1.5935e+00 +1.5836e-01 -3.7264e+00 +1.2640e+00 -2.8233e+00 +3.7343e+00 -2.3616e+00 +2.6496e+00 +2.3032e+00 +2.1384e+00 -5.2320e-01 -2.0151e+00 +1.4752e+00 -3.9143e+00 -5.8548e-01 +3.0863e+00 +1.7284e-01 +3.0928e+00
575716 +2.186558348e-07 +2.186558348e-07 +5.913000022e+01 +5.913000022e+01 -2.2608e+00 +2.1191e+00 -1.5935e+00 +1.5835e-01 -3.7264e+00 +1.2640e+00 -2.8233e+00 +3.7343e+00 -2.3616e+00 +2.6496e+00 +2.3032e+00 +2.1384e+00 -5.2318e-01 -2.0151e+00 +1.4752e+00 -3.9143e+00 -5.8549e-01 +3.0863e+00 +1.7286e-01 +3.0929e+00
575926 +1.515293988e-07 +1.515293988e-07 +5.913000015e+01 +5.913000015e+01 -2.2608e+00 +2.1191e+00 -1.5935e+00 +1.5836e-01 -3.7264e+00 +1.2640e+00 -2.8233e+00 +3.7342e+00 -2.3616e+00 +2.6496e+00 +2.3032e+00 +2.1384e+00 -5.2320e-01 -2.0151e+00 +1.4752e+00 -3.9144e+00 -5.8551e-01 +3.0863e+00 +1.7285e-01 +3.0929e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.597425669e+07 +2.597425669e+07 +2.597376516e+07 +2.597376516e+07 +2.4095e+00 -2.7257e+00 -3.9747e+00 +4.5039e+00 -3.4563e+00 +4.1094e+00 -1.2190e+00 -2.9283e+00 -8.0442e-01 +4.2666e+00 -2.0849e+00 +3.9868e+00 -2.1601e+00 -6.9098e-01 -1.2991e+00 -2.3247e+00 +3.4519e+00 +4.5394e+00 -2.0573e+00 -4.2183e+00
22 +1.030365042e+07 +1.030365042e+07 +1.030315889e+07 +1.030315889e+07 +1.7779e+00 -2.7678e+00 -3.9463e+00 +4.3104e+00 -2.4563e+00 +3.5887e+00 -1.4037e+00 -2.9767e+00 -7.1904e-01 +4.1544e+00 -1.6247e+00 +4.4103e+00 -1.8534e+00 -1.4612e+00 -7.8143e-01 -2.7762e+00 +3.4841e+00 +3.7972e+00 -1.9875e+00 -4.4018e+00
43 +3.152191653e+06 +3.152191653e+06 +3.151700123e+06 +3.151700123e+06 +1.1965e+00 -2.8987e+00 -3.9279e+00 +4.0629e+00 -1.5636e+00 +3.1317e+00 -1.5057e+00 -2.9992e+00 -6.4543e-01 +4.0502e+00 -1.1990e+00 +4.7195e+00 -1.5864e+00 -2.1418e+00 -3.1743e-01 -3.1582e+00 +3.4806e+00 +3.0221e+00 -1.8944e+00 -4.5727e+00
64 +1.081815069e+06 +1.081815069e+06 +1.081323539e+06 +1.081323539e+06 +6.9078e-01 -3.1433e+00 -3.8990e+00 +3.7927e+00 -8.1431e-01 +2.8004e+00 -1.5298e+00 -2.9529e+00 -5.8151e-01 +3.9360e+00 -8.5198e-01 +4.9259e+00 -1.3617e+00 -2.6997e+00 +5.9991e-02 -3.4413e+00 +3.4086e+00 +2.2350e+00 -1.7847e+00 -4.7295e+00
85 +9.633476671e+05 +9.633476671e+05 +9.628561371e+05 +9.628561371e+05 +7.4659e-01 -3.2080e+00 -3.9090e+00 +3.7517e+00 -9.2476e-01 +2.8537e+00 -1.4554e+00 -2.9385e+00 -5.9413e-01 +3.9489e+00 -8.8400e-01 +4.8231e+00 -1.4009e+00 -2.6137e+00 +4.2975e-03 -3.3793e+00 +3.3879e+00 +2.2292e+00 -1.7673e+00 -4.7144e+00
127 +4.428075878e+05 +4.428075878e+05 +4.423160578e+05 +4.423160578e+05 +7.4732e-01 -4.1056e+00 -4.0482e+00 +2.9206e+00 -1.2313e+00 +2.8977e+00 -6.4693e-01 -2.8616e+00 -6.7080e-01 +4.0217e+00 -7.2905e-01 +3.8822e+00 -1.5824e+00 -2.3681e+00 -1.1413e-01 -3.0896e+00 +3.1900e+00 +1.2682e+00 -1.4371e+00 -4.7155e+00
148 +2.696117121e+05 +2.696117121e+05 +2.691201821e+05 +2.691201821e+05 +6.8773e-01 -4.3615e+00 -4.1078e+00 +2.6201e+00 -1.2314e+00 +2.8108e+00 -3.8383e-01 -2.8852e+00 -6.9979e-01 +4.0605e+00 -5.9740e-01 +3.5896e+00 -1.6219e+00 -2.3752e+00 -9.8661e-02 -3.0636e+00 +3.1751e+00 +9.0110e-01 -1.3233e+00 -4.7196e+00
190 +1.940523418e+05 +1.940523418e+05 +1.935608118e+05 +1.935608118e+05 +6.2531e-01 -4.8054e+00 -4.2141e+00 +2.1022e+00 -1.2983e+00 +2.6837e+00 +9.6157e-02 -2.9284e+00 -7.5769e-01 +4.1395e+00 -3.9093e-01 +3.0452e+00 -1.7117e+00 -2.3407e+00 -1.0693e-01 -2.9924e+00 +3.1532e+00 +3.0454e-01 -1.1277e+00 -4.7147e+00
253 +1.569436495e+05 +1.569436495e+05 +1.564521195e+05 +1.564521195e+05 +6.3557e-01 -4.6392e+00 -4.2047e+00 +2.2158e+00 -1.2465e+00 +2.6115e+00 +6.6984e-02 -2.9786e+00 -7.9450e-01 +4.1728e+00 -3.3586e-01 +3.0868e+00 -1.7190e+00 -2.3951e+00 -1.2656e-01 -3.0863e+00 +3.2559e+00 +4.3529e-01 -1.1769e+00 -4.6632e+00
421 +8.780673694e+04 +8.780673694e+04 +8.731520694e+04 +8.731520694e+04 +5.7817e-01 -4.4423e+00 -4.1401e+00 +2.7984e+00 -6.3439e-01 +2.8908e+00 +3.9397e-01 -2.5673e+00 -1.2478e+00 +4.2360e+00 -1.1082e-02 +2.4216e+00 -2.0222e+00 -2.4433e+00 -5.0799e-01 -3.4453e+00 +3.3697e+00 +2.9496e-01 -1.3046e+00 -3.9642e+00
484 +4.539687130e+04 +4.539687130e+04 +4.490534130e+04 +4.490534130e+04 +2.0670e-01 -4.2362e+00 -4.4394e+00 +3.4321e+00 +7.4720e-01 +3.6958e+00 +7.5559e-01 -1.7720e+00 -1.9912e+00 +4.3792e+00 +4.5291e-01 +5.7674e-01 -2.7203e+00 -2.1674e+00 -7.3986e-01 -3.7668e+00 +3.2662e+00 -3.0464e-01 -1.3084e+00 -2.5738e+00
505 +2.609782155e+04 +2.609782155e+04 +2.560629155e+04 +2.560629155e+04 +3.0732e-01 -4.2332e+00 -4.3633e+00 +3.2940e+00 +3.8861e-01 +3.4690e+00 +6.1551e-01 -2.0024e+00 -1.7866e+00 +4.3467e+00 +3.2295e-01 +1.1035e+00 -2.5288e+00 -2.2472e+00 -6.6457e-01 -3.6927e+00 +3.3131e+00 -8.6000e-02 -1.3201e+00 -2.9431e+00
526 +2.401694182e+04 +2.401694182e+04 +2.352541182e+04 +2.352541182e+04 +2.9549e-01 -4.1875e+00 -4.3743e+00 +3.3424e+00 +4.5127e-01 +3.4954e+00 +6.0901e-01 -1.9772e+00 -1.8157e+00 +4.3576e+00 +3.3880e-01 +1.0448e+00 -2.5555e+00 -2.2397e+00 -6.7179e-01 -3.7158e+00 +3.3228e+00 -7.3719e-02 -1.3289e+00 -2.8816e+00
589 +1.519495978e+04 +1.519495978e+04 +1.470342978e+04 +1.470342978e+04 +2.2639e-01 -3.9887e+00 -4.4359e+00 +3.5754e+00 +7.9682e-01 +3.6470e+00 +6.2721e-01 -1.8226e+00 -1.9892e+00 +4.4185e+00 +4.4403e-01 +6.6506e-01 -2.7149e+00 -2.1941e+00 -7.2780e-01 -3.8370e+00 +3.3662e+00 -7.0858e-02 -1.3617e+00 -2.5322e+00
1303 +9.624052925e+03 +9.624052925e+03 +9.132522925e+03 +9.132522925e+03 +3.2962e-01 -3.8469e+00 -4.3220e+00 +3.0797e+00 +1.2635e+00 +3.6213e+00 +8.5959e-01 -1.5546e+00 -1.7433e+00 +4.4217e+00 +3.6098e-01 +6.2414e-01 -2.6897e+00 -2.1256e+00 -1.0555e+00 -3.8889e+00 +3.3932e+00 +1.6548e-01 -1.0289e+00 -2.1666e+00
1639 +6.232841492e+03 +6.232841492e+03 +5.741311492e+03 +5.741311492e+03 +2.3427e-01 -3.5436e+00 -4.1053e+00 +2.5094e+00 +1.5187e+00 +3.5190e+00 +1.2531e+00 -1.3274e+00 -1.6636e+00 +4.2388e+00 +2.2003e-01 +7.5826e-01 -2.6473e+00 -1.8910e+00 -1.1270e+00 -4.0645e+00 +3.1403e+00 +4.9532e-01 -9.1284e-01 -1.9967e+00
2185 +3.971488088e+03 +3.971488088e+03 +3.479958088e+03 +3.479958088e+03 -5.3097e-02 -3.0664e+00 -3.8781e+00 +1.6550e+00 +2.0053e+00 +3.4558e+00 +1.9246e+00 -1.0087e+00 -1.6550e+00 +3.8142e+00 +1.2840e-01 +9.6311e-01 -2.6648e+00 -1.4412e+00 -1.2067e+00 -4.3344e+00 +2.6707e+00 +1.1169e+00 -7.6711e-01 -1.5700e+00
3508 +2.394444958e+03 +2.394444958e+03 +1.902914958e+03 +1.902914958e+03 -1.2894e+00 -2.4638e+00 -5.0575e+00 +1.4846e+00 +1.8756e+00 +1.7230e+00 +2.2577e+00 -2.1973e-01 -1.3347e-02 +2.1190e+00 -7.1548e-02 +8.0830e-02 -2.5627e+00 -2.0507e+00 -2.6630e+00 -3.1831e+00 +1.7989e+00 +1.5149e+00 -2.8928e+00 -1.2350e+00
3592 +1.518109123e+03 +1.518109123e+03 +1.026579123e+03 +1.026579123e+03 -1.7593e+00 -1.6008e+00 -5.9976e+00 +1.0156e+00 +1.1542e+00 +6.3289e-01 +1.8067e+00 +6.6088e-01 -3.7615e-01 +9.3252e-01 -7.6337e-01 +1.3388e-01 -2.8624e+00 -2.4927e+00 -3.5338e+00 -3.0065e+00 +1.6388e+00 +9.3381e-01 -3.1841e+00 -5.3911e-01
4222 +8.989557852e+02 +8.989557852e+02 +4.074257852e+02 +4.074257852e+02 -1.8759e+00 -1.4363e+00 -5.7463e+00 +6.8598e-01 +1.0161e+00 +9.6087e-01 +1.5594e+00 +6.4017e-01 -5.5855e-01 +1.0640e+00 -3.2713e-01 +9.7181e-02 -2.5881e+00 -2.4625e+00 -3.6958e+00 -2.9868e+00 +1.5467e+00 +9.3246e-01 -3.3316e+00 -6.4660e-01
4306 +4.936467610e+02 +4.936467610e+02 +2.116761004e+00 +2.116761004e+00 -2.4495e+00 -6.6012e-01 -6.1986e+00 -1.6958e-01 +5.1914e-01 +6.5065e-01 +8.3283e-01 +1.0748e+00 -6.7788e-01 +5.4461e-01 +1.7858e-01 -1.6806e-01 -1.7814e+00 -2.6865e+00 -4.9975e+00 -2.6731e+00 +9.5513e-01 +8.1959e-01 -4.2348e+00 -4.2938e-01
4390 +3.768837239e+02 +3.768837239e+02 -1.146462761e+02 -1.146462761e+02 -2.6213e+00 -3.9637e-01 -6.2770e+00 -5.2812e-01 +2.7517e-01 +7.1512e-01 +4.3409e-01 +1.1673e+00 -8.4202e-01 +5.4761e-01 +5.7095e-01 -3.1151e-01 -1.3303e+00 -2.7450e+00 -5.5151e+00 -2.6032e+00 +6.9855e-01 +7.0897e-01 -4.5847e+00 -4.4888e-01
5125 +2.452797625e+02 +2.452797625e+02 -2.462502375e+02 -2.462502375e+02 -2.6996e+00 -7.7808e-02 -6.1152e+00 -5.3728e-01 +2.9003e-01 +6.9883e-01 +3.1393e-01 +9.7054e-01 -9.3455e-01 +5.2709e-01 +7.5606e-01 -3.7861e-01 -1.1368e+00 -2.6966e+00 -5.8391e+00 -2.4264e+00 +3.5033e-01 +5.6849e-01 -4.4732e+00 -3.2948e-01
5860 +1.473173370e+02 +1.473173370e+02 -3.442126630e+02 -3.442126630e+02 -2.3470e+00 +7.0454e-02 -5.6279e+00 -4.9426e-01 +9.2282e-02 +5.1149e-01 +2.5627e-01 +9.2819e-01 -9.8000e-01 +7.8238e-01 +1.2320e+00 -2.9565e-01 -5.8790e-01 -2.7523e+00 -5.4686e+00 -1.8919e+00 -1.3103e-01 +4.6923e-01 -4.4414e+00 +4.0046e-01
5902 +9.790962246e+01 +9.790962246e+01 -3.936203775e+02 -3.936203775e+02 -2.0195e+00 +5.8933e-02 -5.3289e+00 -3.0601e-01 -3.0827e-02 +2.8621e-01 +3.3712e-01 +9.5799e-01 -9.6523e-01 +9.4174e-01 +1.3818e+00 -2.1024e-01 -4.1237e-01 -2.8187e+00 -4.9497e+00 -1.5317e+00 -3.4641e-01 +3.8398e-01 -4.3546e+00 +9.7237e-01
6028 +5.049114892e+01 +5.049114892e+01 -4.410388511e+02 -4.410388511e+02 -1.5199e+00 +3.5868e-01 -4.9099e+00 -1.5904e-01 -5.1992e-01 -5.1334e-01 +2.7786e-01 +1.2266e+00 -8.9549e-01 +9.9638e-01 +1.8764e+00 -1.3685e-01 +2.8568e-01 -3.1126e+00 -4.3699e+00 -5.1255e-01 -1.1351e+00 +1.2591e-01 -4.5700e+00 +2.4374e+00
6721 +3.975174148e+01 +3.975174148e+01 -4.517782585e+02 -4.517782585e+02 -1.4219e+00 +3.5429e-01 -4.8278e+00 -1.8574e-01 -6.3961e-01 -6.1414e-01 +1.4233e-01 +1.2282e+00 -9.3237e-01 +8.4047e-01 +1.9170e+00 -2.8249e-01 +3.6258e-01 -3.3055e+00 -4.3177e+00 -5.0033e-01 -1.2969e+00 +1.7006e-01 -4.5763e+00 +2.6054e+00
6889 +2.423382107e+01 +2.423382107e+01 -4.672961789e+02 -4.672961789e+02 -8.7737e-01 +1.2057e-01 -4.2857e+00 -2.2509e-01 -8.7396e-01 -8.6041e-01 -2.1914e-01 +9.9427e-01 -1.0013e+00 +2.7349e-01 +2.0085e+00 -8.9789e-01 +5.6357e-01 -4.0243e+00 -3.9210e+00 -6.5845e-01 -1.9602e+00 +5.6281e-01 -4.3170e+00 +3.1333e+00
8023 +1.534048649e+01 +1.534048649e+01 -4.761895135e+02 -4.761895135e+02 -4.9449e-01 +5.7679e-02 -4.0898e+00 -2.9429e-01 -8.1322e-01 -1.1340e+00 -4.7033e-01 +1.1254e+00 -1.3306e+00 -3.4885e-02 +2.2629e+00 -1.2020e+00 +6.7669e-01 -4.2614e+00 -3.8294e+00 -4.4210e-01 -2.2440e+00 +8.3698e-01 -4.2021e+00 +3.0236e+00
8695 +7.995738423e+00 +7.995738423e+00 -4.835342616e+02 -4.835342616e+02 +2.1312e-02 -2.4301e-01 -3.6684e+00 -2.5839e-01 -5.1937e-01 -1.9596e+00 -8.3187e-01 +1.4076e+00 -2.0908e+00 -3.8100e-01 +2.4945e+00 -1.5821e+00 +6.1405e-01 -4.4741e+00 -3.6363e+00 +2.1203e-01 -2.6401e+00 +1.3462e+00 -3.9962e+00 +2.8162e+00
8821 +5.366077269e+00 +5.366077269e+00 -4.861639227e+02 -4.861639227e+02 -6.0659e-02 -3.5807e-01 -3.5840e+00 -3.1231e-01 -4.4309e-01 -2.0602e+00 -9.4019e-01 +1.4149e+00 -2.2239e+00 -3.0384e-01 +2.4815e+00 -1.6139e+00 +5.6703e-01 -4.4416e+00 -3.7344e+00 +2.6600e-01 -2.6544e+00 +1.4390e+00 -4.0449e+00 +2.7617e+00
8905 +3.884073381e+00 +3.884073381e+00 -4.876459266e+02 -4.876459266e+02 -1.0314e-01 -3.7320e-01 -3.6474e+00 -2.9692e-01 -3.6638e-01 -2.0742e+00 -9.0560e-01 +1.4577e+00 -2.2623e+00 -2.7482e-01 +2.4485e+00 -1.5755e+00 +5.0378e-01 -4.3636e+00 -3.7818e+00 +2.8973e-01 -2.5680e+00 +1.4461e+00 -4.0484e+00 +2.6284e+00
9787 +2.462489958e+00 +2.462489958e+00 -4.890675100e+02 -4.890675100e+02 -1.4539e-01 -4.3114e-01 -3.6072e+00 -2.8333e-01 -3.1509e-01 -2.2123e+00 -9.7007e-01 +1.5417e+00 -2.3343e+00 -2.4650e-01 +2.4911e+00 -1.5458e+00 +4.8134e-01 -4.1956e+00 -3.8191e+00 +3.5443e-01 -2.5089e+00 +1.4551e+00 -4.0558e+00 +2.5828e+00
9871 +1.376922448e+00 +1.376922448e+00 -4.901530776e+02 -4.901530776e+02 -1.1217e-02 -6.2815e-01 -3.3809e+00 -2.0242e-01 -2.9046e-01 -2.5028e+00 -1.2711e+00 +1.6665e+00 -2.3168e+00 -5.8465e-01 +2.7459e+00 -1.7401e+00 +4.8557e-01 -3.8496e+00 -3.7857e+00 +1.8624e-01 -2.4480e+00 +1.5597e+00 -3.8802e+00 +2.4660e+00
9955 +6.990719371e-01 +6.990719371e-01 -4.908309281e+02 -4.908309281e+02 -3.3851e-02 -6.1888e-01 -3.3846e+00 -1.9884e-01 -2.9366e-01 -2.5300e+00 -1.2528e+00 +1.6725e+00 -2.3333e+00 -5.3544e-01 +2.7258e+00 -1.7093e+00 +4.9069e-01 -3.8570e+00 -3.7860e+00 +2.4736e-01 -2.4589e+00 +1.5423e+00 -3.9079e+00 +2.5072e+00
9976 +6.196590185e-01 +6.196590185e-01 -4.909103410e+02 -4.909103410e+02 -3.7790e-02 -6.3269e-01 -3.3639e+00 -1.9747e-01 -2.9658e-01 -2.5597e+00 -1.2751e+00 +1.6784e+00 -2.3413e+00 -5.4041e-01 +2.7336e+00 -1.7154e+00 +4.9074e-01 -3.8430e+00 -3.7880e+00 +2.5482e-01 -2.4634e+00 +1.5463e+00 -3.9087e+00 +2.5196e+00
10039 +2.376456093e-01 +2.376456093e-01 -4.912923544e+02 -4.912923544e+02 +1.9312e-02 -7.7765e-01 -3.2034e+00 -1.4461e-01 -2.8621e-01 -2.7777e+00 -1.4679e+00 +1.7484e+00 -2.3594e+00 -7.0125e-01 +2.8593e+00 -1.8201e+00 +4.8402e-01 -3.6494e+00 -3.7635e+00 +1.9908e-01 -2.4406e+00 +1.6112e+00 -3.8242e+00 +2.4957e+00
10081 +1.367851749e-01 +1.367851749e-01 -4.913932148e+02 -4.913932148e+02 +3.1932e-02 -8.0732e-01 -3.1621e+00 -1.3335e-01 -2.7693e-01 -2.8500e+00 -1.5117e+00 +1.7757e+00 -2.3843e+00 -7.2141e-01 +2.8928e+00 -1.8352e+00 +4.8720e-01 -3.6013e+00 -3.7602e+00 +2.2287e-01 -2.4449e+00 +1.6254e+00 -3.8126e+00 +2.4965e+00
10144 +9.975762727e-02 +9.975762727e-02 -4.914302424e+02 -4.914302424e+02 +3.7205e-02 -8.0468e-01 -3.1615e+00 -1.3344e-01 -2.7429e-01 -2.8565e+00 -1.5114e+00 +1.7807e+00 -2.3900e+00 -7.2206e-01 +2.8979e+00 -1.8357e+00 +4.8993e-01 -3.6028e+00 -3.7591e+00 +2.3445e-01 -2.4496e+00 +1.6273e+00 -3.8135e+00 +2.4958e+00
10165 +6.294653526e-02 +6.294653526e-02 -4.914670535e+02 -4.914670535e+02 +4.3484e-02 -8.0507e-01 -3.1534e+00 -1.3230e-01 -2.7388e-01 -2.8772e+00 -1.5185e+00 +1.7903e+00 -2.3998e+00 -7.2357e-01 +2.9079e+00 -1.8372e+00 +4.9601e-01 -3.6001e+00 -3.7564e+00 +2.5450e-01 -2.4585e+00 +1.6294e+00 -3.8157e+00 +2.5039e+00
10228 +3.791232127e-02 +3.791232127e-02 -4.914920877e+02 -4.914920877e+02 +7.3617e-02 -8.3531e-01 -3.1064e+00 -1.2001e-01 -2.6520e-01 -2.9631e+00 -1.5702e+00 +1.8259e+00 -2.4301e+00 -7.6190e-01 +2.9543e+00 -1.8642e+00 +5.0492e-01 -3.5597e+00 -3.7452e+00 +2.8738e-01 -2.4731e+00 +1.6520e+00 -3.8004e+00 +2.5063e+00
10270 +1.478251838e-02 +1.478251838e-02 -4.915152175e+02 -4.915152175e+02 +6.8651e-02 -8.1291e-01 -3.1358e+00 -1.2907e-01 -2.5836e-01 -2.9267e+00 -1.5345e+00 +1.8171e+00 -2.4359e+00 -7.3689e-01 +2.9311e+00 -1.8479e+00 +4.9998e-01 -3.5941e+00 -3.7480e+00 +2.9966e-01 -2.4745e+00 +1.6474e+00 -3.8101e+00 +2.4974e+00
10312 +9.450305717e-03 +9.450305717e-03 -4.915205497e+02 -4.915205497e+02 +6.9905e-02 -8.0817e-01 -3.1412e+00 -1.3245e-01 -2.5370e-01 -2.9232e+00 -1.5256e+00 +1.8172e+00 -2.4462e+00 -7.2742e-01 +2.9252e+00 -1.8438e+00 +4.9874e-01 -3.6076e+00 -3.7473e+00 +3.1340e-01 -2.4792e+00 +1.6498e+00 -3.8140e+00 +2.4958e+00
10333 +4.014717421e-03 +4.014717421e-03 -4.915259853e+02 -4.915259853e+02 +7.5415e-02 -8.1254e-01 -3.1337e+00 -1.3233e-01 -2.4985e-01 -2.9378e+00 -1.5315e+00 +1.8233e+00 -2.4581e+00 -7.2746e-01 +2.9308e+00 -1.8466e+00 +5.0019e-01 -3.6073e+00 -3.7448e+00 +3.2739e-01 -2.4850e+00 +1.6557e+00 -3.8141e+00 +2.4966e+00
10375 +3.645541967e-03 +3.645541967e-03 -4.915263545e+02 -4.915263545e+02 +7.8336e-02 -8.1380e-01 -3.1308e+00 -1.3260e-01 -2.4746e-01 -2.9448e+00 -1.5334e+00 +1.8268e+00 -2.4649e+00 -7.2675e-01 +2.9334e+00 -1.8474e+00 +5.0099e-01 -3.6081e+00 -3.7437e+00 +3.3598e-01 -2.4883e+00 +1.6587e+00 -3.8146e+00 +2.4967e+00
10417 +1.627536093e-03 +1.627536093e-03 -4.915283725e+02 -4.915283725e+02 +7.7978e-02 -8.1196e-01 -3.1313e+00 -1.3398e-01 -2.4801e-01 -2.9471e+00 -1.5320e+00 +1.8273e+00 -2.4681e+00 -7.2339e-01 +2.9315e+00 -1.8461e+00 +5.0256e-01 -3.6131e+00 -3.7437e+00 +3.4253e-01 -2.4924e+00 +1.6586e+00 -3.8175e+00 +2.5014e+00
10459 +1.566917131e-03 +1.566917131e-03 -4.915284331e+02 -4.915284331e+02 +7.8352e-02 -8.1169e-01 -3.1310e+00 -1.3414e-01 -2.4821e-01 -2.9482e+00 -1.5320e+00 +1.8277e+00 -2.4689e+00 -7.2296e-01 +2.9316e+00 -1.8460e+00 +5.0315e-01 -3.6142e+00 -3.7433e+00 +3.4441e-01 -2.4936e+00 +1.6588e+00 -3.8180e+00 +2.5029e+00
10501 +8.132530654e-04 +8.132530654e-04 -4.915291867e+02 -4.915291867e+02 +7.6694e-02 -8.0869e-01 -3.1330e+00 -1.3414e-01 -2.5160e-01 -2.9435e+00 -1.5293e+00 +1.8250e+00 -2.4633e+00 -7.2189e-01 +2.9300e+00 -1.8444e+00 +5.0470e-01 -3.6160e+00 -3.7430e+00 +3.4131e-01 -2.4938e+00 +1.6554e+00 -3.8192e+00 +2.5075e+00
10522 +5.966826012e-04 +5.966826012e-04 -4.915294033e+02 -4.915294033e+02 +7.7387e-02 -8.0894e-01 -3.1321e+00 -1.3319e-01 -2.5212e-01 -2.9433e+00 -1.5300e+00 +1.8251e+00 -2.4612e+00 -7.2335e-01 +2.9318e+00 -1.8446e+00 +5.0501e-01 -3.6133e+00 -3.7422e+00 +3.3917e-01 -2.4928e+00 +1.6546e+00 -3.8180e+00 +2.5074e+00
10606 +3.294365031e-04 +3.294365031e-04 -4.915296706e+02 -4.915296706e+02 +7.5768e-02 -8.0770e-01 -3.1336e+00 -1.3336e-01 -2.5253e-01 -2.9417e+00 -1.5284e+00 +1.8248e+00 -2.4603e+00 -7.2150e-01 +2.9306e+00 -1.8428e+00 +5.0490e-01 -3.6130e+00 -3.7429e+00 +3.3916e-01 -2.4919e+00 +1.6531e+00 -3.8188e+00 +2.5081e+00
10627 +1.650970470e-04 +1.650970470e-04 -4.915298349e+02 -4.915298349e+02 +7.3836e-02 -8.0649e-01 -3.1350e+00 -1.3305e-01 -2.5373e-01 -2.9393e+00 -1.5274e+00 +1.8241e+00 -2.4571e+00 -7.2080e-01 +2.9304e+00 -1.8412e+00 +5.0503e-01 -3.6107e+00 -3.7436e+00 +3.3651e-01 -2.4898e+00 +1.6506e+00 -3.8191e+00 +2.5086e+00
10648 +1.417021471e-04 +1.417021471e-04 -4.915298583e+02 -4.915298583e+02 +7.2742e-02 -8.0600e-01 -3.1357e+00 -1.3292e-01 -2.5423e-01 -2.9380e+00 -1.5269e+00 +1.8238e+00 -2.4555e+00 -7.2039e-01 +2.9301e+00 -1.8404e+00 +5.0501e-01 -3.6096e+00 -3.7441e+00 +3.3519e-01 -2.4888e+00 +1.6496e+00 -3.8194e+00 +2.5088e+00
10774 +4.887467139e-05 +4.887467139e-05 -4.915299511e+02 -4.915299511e+02 +7.1456e-02 -8.0597e-01 -3.1364e+00 -1.3285e-01 -2.5430e-01 -2.9376e+00 -1.5268e+00 +1.8238e+00 -2.4546e+00 -7.2013e-01 +2.9299e+00 -1.8399e+00 +5.0479e-01 -3.6082e+00 -3.7450e+00 +3.3426e-01 -2.4876e+00 +1.6489e+00 -3.8199e+00 +2.5083e+00
10795 +2.245193264e-05 +2.245193264e-05 -4.915299775e+02 -4.915299775e+02 +7.1606e-02 -8.0614e-01 -3.1365e+00 -1.3296e-01 -2.5391e-01 -2.9379e+00 -1.5267e+00 +1.8241e+00 -2.4553e+00 -7.1986e-01 +2.9297e+00 -1.8400e+00 +5.0469e-01 -3.6088e+00 -3.7450e+00 +3.3506e-01 -2.4879e+00 +1.6494e+00 -3.8201e+00 +2.5081e+00
29821 +1.289433084e-05 +1.289433084e-05 -4.915299871e+02 -4.915299871e+02 +7.2629e-02 -8.0707e-01 -3.1350e+00 -1.3268e-01 -2.5344e-01 -2.9407e+00 -1.5282e+00 +1.8253e+00 -2.4567e+00 -7.2071e-01 +2.9312e+00 -1.8407e+00 +5.0497e-01 -3.6076e+00 -3.7446e+00 +3.3653e-01 -2.4884e+00 +1.6502e+00 -3.8197e+00 +2.5081e+00
29863 +9.932377736e-06 +9.932377736e-06 -4.915299901e+02 -4.915299901e+02 +7.2587e-02 -8.0712e-01 -3.1351e+00 -1.3263e-01 -2.5336e-01 -2.9406e+00 -1.5282e+00 +1.8253e+00 -2.4566e+00 -7.2081e-01 +2.9311e+00 -1.8406e+00 +5.0480e-01 -3.6074e+00 -3.7446e+00 +3.3632e-01 -2.4882e+00 +1.6502e+00 -3.8196e+00 +2.5078e+00
284467 +3.406895701e-06 +3.406895701e-06 -4.915299966e+02 -4.915299966e+02 +7.1951e-02 -8.0621e-01 -3.1362e+00 -1.3290e-01 -2.5356e-01 -2.9390e+00 -1.5270e+00 +1.8248e+00 -2.4561e+00 -7.1983e-01 +2.9303e+00 -1.8399e+00 +5.0483e-01 -3.6082e+00 -3.7449e+00 +3.3619e-01 -2.4880e+00 +1.6496e+00 -3.8201e+00 +2.5079e+00
