% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
127 +2.732940750e+02 +2.732940750e+02 +3.495640750e+02 +3.495640750e+02 -2.3845e+00 +2.1653e+00 -6.5028e-01 -1.0033e+00 +3.0158e+00 +4.5698e+00 -3.3664e+00 -7.6431e-01 +2.8420e+00 -1.6641e+00 -4.4415e-01 -1.5801e-01 -7.5724e-01 +7.8485e-01 +1.9352e+00 +3.2294e+00 +1.3696e+00 -5.5942e-01 -9.5731e-01 +1.7256e+00
148 +2.356605788e+02 +2.356605788e+02 +3.119305788e+02 +3.119305788e+02 -2.3842e+00 +2.1642e+00 -6.5279e-01 -1.0041e+00 +3.0158e+00 +4.5703e+00 -3.3664e+00 -7.6439e-01 +2.8428e+00 -1.6642e+00 -4.4348e-01 -1.5591e-01 -7.5598e-01 +7.8627e-01 +1.9346e+00 +3.2291e+00 +1.3700e+00 -5.5976e-01 -9.5657e-01 +1.7263e+00
505 +1.540577534e+02 +1.540577534e+02 +2.303277534e+02 +2.303277534e+02 -1.9652e+00 +8.4686e-01 -8.6223e-01 -6.7364e-01 +2.2020e+00 +3.1022e+00 -2.9173e+00 -7.2969e-01 +2.0894e+00 -1.3499e+00 -3.5961e-01 -6.8638e-01 -1.3269e+00 +1.3604e+00 +1.1430e+00 +2.3080e+00 +1.3624e+00 -9.5145e-01 -2.1813e-01 +6.6993e-01
547 +7.186900640e+01 +7.186900640e+01 +1.481390064e+02 +1.481390064e+02 -2.1792e-01 -4.6450e+00 -1.7249e+00 +7.0892e-01 -1.1941e+00 -3.0262e+00 -1.0432e+00 -5.8452e-01 -1.0578e+00 -3.8076e-02 -1.2640e-02 -2.9094e+00 -3.7150e+00 +3.7498e+00 -2.1576e+00 -1.5349e+00 +1.3292e+00 -2.5844e+00 +2.8599e+00 -3.7409e+00
568 +4.630596297e+01 +4.630596297e+01 +1.225759630e+02 +1.225759630e+02 -6.6879e-01 -3.2280e+00 -1.5029e+00 +3.5194e-01 -3.1762e-01 -1.4445e+00 -1.5268e+00 -6.2200e-01 -2.4541e-01 -3.7665e-01 -1.0203e-01 -2.3353e+00 -3.0984e+00 +3.1334e+00 -1.3059e+00 -5.4324e-01 +1.3378e+00 -2.1630e+00 +2.0657e+00 -2.6024e+00
610 +3.954607975e+01 +3.954607975e+01 +1.158160797e+02 +1.158160797e+02 -8.7944e-01 -2.5659e+00 -1.3994e+00 +1.8502e-01 +9.1930e-02 -7.0536e-01 -1.7528e+00 -6.3953e-01 +1.3430e-01 -5.3487e-01 -1.4371e-01 -2.0667e+00 -2.8101e+00 +2.8456e+00 -9.0800e-01 -7.9877e-02 +1.3419e+00 -1.9662e+00 +1.6947e+00 -2.0704e+00
1114 +2.435031527e+01 +2.435031527e+01 +1.006203153e+02 +1.006203153e+02 -3.5938e-01 -4.1201e+00 -1.6302e+00 +5.7018e-01 -1.0416e+00 -2.5343e+00 -1.1488e+00 -3.5580e-01 -8.3027e-01 +1.3141e-01 +1.9568e-01 -2.7112e+00 -3.4575e+00 +3.5383e+00 -1.9297e+00 -1.3179e+00 +1.2945e+00 -2.5143e+00 +2.4275e+00 -3.2838e+00
1156 +1.377536507e+01 +1.377536507e+01 +9.004536507e+01 +9.004536507e+01 -5.2725e-01 -3.3549e+00 -1.4648e+00 +3.6223e-01 -1.0784e+00 -1.9639e+00 -1.1918e+00 +3.3958e-01 -6.1315e-01 +8.1930e-01 +8.5690e-01 -2.4535e+00 -3.0452e+00 +3.2518e+00 -1.7284e+00 -1.2276e+00 +1.1861e+00 -2.5404e+00 +1.5907e+00 -2.5701e+00
1177 +7.757245556e+00 +7.757245556e+00 +8.402724556e+01 +8.402724556e+01 -4.3755e-01 -3.5395e+00 -1.4748e+00 +4.0268e-01 -1.4015e+00 -2.2863e+00 -1.0395e+00 +6.3733e-01 -8.0987e-01 +1.2198e+00 +1.1588e+00 -2.5500e+00 -3.0934e+00 +3.3509e+00 -1.9452e+00 -1.5391e+00 +1.1387e+00 -2.6990e+00 +1.5273e+00 -2.6782e+00
1219 +5.603697469e+00 +5.603697469e+00 +8.187369747e+01 +8.187369747e+01 -2.3887e-01 -3.8789e+00 -1.4728e+00 +4.7029e-01 -2.2233e+00 -3.0057e+00 -6.6189e-01 +1.5044e+00 -1.2705e+00 +2.3450e+00 +2.0308e+00 -2.7509e+00 -3.1465e+00 +3.5537e+00 -2.4593e+00 -2.3106e+00 +1.0009e+00 -3.1040e+00 +1.2284e+00 -2.8327e+00
1240 +1.875151440e+00 +1.875151440e+00 +7.814515144e+01 +7.814515144e+01 -4.1201e-01 -3.3287e+00 -1.3851e+00 +3.3147e-01 -1.8961e+00 -2.3991e+00 -8.4408e-01 +1.5081e+00 -9.6096e-01 +2.2357e+00 +2.0140e+00 -2.5297e+00 -2.9053e+00 +3.3155e+00 -2.1352e+00 -1.9369e+00 +1.0014e+00 -2.9468e+00 +9.0965e-01 -2.3884e+00
1261 +1.371942258e+00 +1.371942258e+00 +7.764194226e+01 +7.764194226e+01 -4.6736e-01 -3.1227e+00 -1.3465e+00 +2.7762e-01 -1.8375e+00 -2.2075e+00 -8.8497e-01 +1.5990e+00 -8.7282e-01 +2.3038e+00 +2.0965e+00 -2.4535e+00 -2.8052e+00 +3.2320e+00 -2.0463e+00 -1.8528e+00 +9.8737e-01 -2.9197e+00 +7.3927e-01 -2.2097e+00
1387 +9.891137079e-01 +9.891137079e-01 +7.725911371e+01 +7.725911371e+01 -4.7838e-01 -3.0507e+00 -1.3282e+00 +2.5700e-01 -1.8733e+00 -2.1717e+00 -8.7517e-01 +1.7100e+00 -8.6636e-01 +2.4239e+00 +2.2039e+00 -2.4324e+00 -2.7612e+00 +3.2081e+00 -2.0437e+00 -1.8725e+00 +9.7001e-01 -2.9383e+00 +6.3452e-01 -2.1361e+00
8842 +3.379566998e-01 +3.379566998e-01 +7.660795670e+01 +7.660795670e+01 -7.6547e-01 -3.1785e+00 -1.3065e+00 +4.7806e-01 -1.6018e+00 -2.1652e+00 -7.1010e-01 +1.2019e+00 -1.0903e+00 +2.9702e+00 +2.4051e+00 -2.3666e+00 -2.7681e+00 +3.2701e+00 -2.0291e+00 -1.3643e+00 +1.1759e+00 -3.0077e+00 +5.6468e-01 -2.0276e+00
8863 +2.217389016e-01 +2.217389016e-01 +7.649173890e+01 +7.649173890e+01 -7.9184e-01 -3.1769e+00 -1.3167e+00 +4.7292e-01 -1.6265e+00 -2.2868e+00 -7.3875e-01 +1.2599e+00 -1.0630e+00 +2.9636e+00 +2.4199e+00 -2.3991e+00 -2.7568e+00 +3.2918e+00 -2.0742e+00 -1.4628e+00 +1.1792e+00 -3.1245e+00 +5.0429e-01 -2.0313e+00
8884 +1.471041029e-01 +1.471041029e-01 +7.641710410e+01 +7.641710410e+01 -8.4201e-01 -3.1777e+00 -1.3087e+00 +5.2160e-01 -1.6552e+00 -2.3754e+00 -7.3642e-01 +1.2459e+00 -1.0304e+00 +2.8959e+00 +2.4168e+00 -2.4367e+00 -2.7357e+00 +3.3529e+00 -2.1379e+00 -1.6252e+00 +1.2157e+00 -3.1967e+00 +4.2908e-01 -2.0263e+00
8947 +9.465746816e-02 +9.465746816e-02 +7.636465747e+01 +7.636465747e+01 -8.6799e-01 -3.1845e+00 -1.2815e+00 +5.8770e-01 -1.6577e+00 -2.2760e+00 -6.8324e-01 +1.1208e+00 -1.0390e+00 +2.8132e+00 +2.3721e+00 -2.4254e+00 -2.7285e+00 +3.3915e+00 -2.1479e+00 -1.6747e+00 +1.2526e+00 -3.0841e+00 +4.3316e-01 -2.0183e+00
20077 +4.663771485e-02 +4.663771485e-02 +7.631663771e+01 +7.631663771e+01 -9.7970e-01 -3.0821e+00 -1.2483e+00 +5.4319e-01 -1.8044e+00 -2.2892e+00 -5.6641e-01 +1.3238e+00 -9.7328e-01 +2.7197e+00 +2.3238e+00 -2.3677e+00 -2.6755e+00 +3.4090e+00 -2.1089e+00 -1.6073e+00 +1.2962e+00 -3.1087e+00 +4.7683e-01 -2.0771e+00
36751 +3.667906580e-02 +3.667906580e-02 +7.630667907e+01 +7.630667907e+01 -1.0016e+00 -3.2593e+00 -1.2503e+00 +5.9219e-01 -1.7754e+00 -2.1788e+00 -6.6263e-01 +1.2788e+00 -1.0134e+00 +2.8013e+00 +2.3658e+00 -2.4012e+00 -2.7237e+00 +3.3567e+00 -2.1026e+00 -1.6301e+00 +1.3054e+00 -3.1392e+00 +3.9342e-01 -2.0124e+00
36835 +2.263105259e-02 +2.263105259e-02 +7.629263105e+01 +7.629263105e+01 -9.8495e-01 -3.2549e+00 -1.2615e+00 +5.7229e-01 -1.7841e+00 -2.1898e+00 -6.4830e-01 +1.2742e+00 -9.8214e-01 +2.7929e+00 +2.3355e+00 -2.3992e+00 -2.7028e+00 +3.2942e+00 -2.0951e+00 -1.6175e+00 +1.2785e+00 -3.1919e+00 +4.2565e-01 -2.0282e+00
42862 +9.808035151e-03 +9.808035151e-03 +7.627980804e+01 +7.627980804e+01 -9.8745e-01 -3.1363e+00 -1.2331e+00 +5.5563e-01 -1.7179e+00 -2.2212e+00 -6.8123e-01 +1.2773e+00 -9.7137e-01 +2.7679e+00 +2.3274e+00 -2.3537e+00 -2.6772e+00 +3.3439e+00 -2.1057e+00 -1.6682e+00 +1.2737e+00 -3.1627e+00 +4.3012e-01 -2.0455e+00
42904 +5.012095059e-03 +5.012095059e-03 +7.627501210e+01 +7.627501210e+01 -9.6240e-01 -3.1355e+00 -1.2420e+00 +5.6800e-01 -1.7563e+00 -2.2441e+00 -6.5594e-01 +1.2824e+00 -9.8190e-01 +2.7477e+00 +2.3419e+00 -2.3544e+00 -2.6787e+00 +3.3440e+00 -2.0979e+00 -1.6574e+00 +1.2804e+00 -3.1754e+00 +4.2584e-01 -2.0450e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.372063869e+06 +4.372063869e+06 +4.372041319e+06 +4.372041319e+06 +7.0326e-01 -1.6908e+00 +3.6132e+00 +3.7608e-01 +1.2501e+00 -2.6811e+00 +7.0503e-01 +3.6573e+00 -3.6959e+00 +3.0003e+00 +4.5512e+00 +7.0612e-01 -1.4504e+00 -3.5441e+00 -3.9344e+00 -2.0593e+00 -1.7878e+00 +3.4921e+00 +3.1558e+00 +3.8063e+00
22 +2.682972020e+05 +2.682972020e+05 +2.682746520e+05 +2.682746520e+05 +1.3269e+00 -2.1301e+00 +2.9605e+00 +1.3333e+00 +2.1050e+00 -1.8464e+00 +9.1342e-01 +2.8614e+00 -3.6688e+00 +2.8378e+00 +5.1314e+00 +2.5531e-01 -1.4718e+00 -2.5441e+00 -3.6808e+00 -1.7574e+00 -2.0539e+00 +3.4028e+00 +4.1198e+00 +3.9681e+00
43 +1.988626469e+05 +1.988626469e+05 +1.988400969e+05 +1.988400969e+05 +1.1007e+00 -1.9708e+00 +3.1972e+00 +9.8615e-01 +1.7950e+00 -2.1491e+00 +8.3785e-01 +3.1500e+00 -3.6786e+00 +2.8967e+00 +4.9210e+00 +4.1879e-01 -1.4640e+00 -2.9068e+00 -3.7727e+00 -1.8669e+00 -1.9574e+00 +3.4351e+00 +3.7702e+00 +3.9094e+00
64 +2.577989940e+04 +2.577989940e+04 +2.575734940e+04 +2.575734940e+04 +1.1691e+00 -2.0190e+00 +3.1257e+00 +1.0911e+00 +1.8887e+00 -2.0576e+00 +8.6069e-01 +3.0628e+00 -3.6756e+00 +2.8789e+00 +4.9846e+00 +3.6937e-01 -1.4664e+00 -2.7971e+00 -3.7449e+00 -1.8338e+00 -1.9866e+00 +3.4253e+00 +3.8759e+00 +3.9272e+00
85 +5.608868022e+03 +5.608868022e+03 +5.586318022e+03 +5.586318022e+03 +1.2237e+00 -2.0575e+00 +3.0685e+00 +1.1749e+00 +1.9636e+00 -1.9845e+00 +8.7895e-01 +2.9930e+00 -3.6732e+00 +2.8647e+00 +5.0354e+00 +3.2988e-01 -1.4683e+00 -2.7095e+00 -3.7227e+00 -1.8074e+00 -2.0099e+00 +3.4175e+00 +3.9604e+00 +3.9414e+00
106 +3.768100232e+02 +3.768100232e+02 +3.542600232e+02 +3.542600232e+02 +1.2026e+00 -2.0426e+00 +3.0906e+00 +1.1425e+00 +1.9347e+00 -2.0127e+00 +8.7189e-01 +3.0200e+00 -3.6742e+00 +2.8702e+00 +5.0158e+00 +3.4515e-01 -1.4675e+00 -2.7434e+00 -3.7313e+00 -1.8176e+00 -2.0008e+00 +3.4205e+00 +3.9277e+00 +3.9359e+00
463 +2.428093719e+02 +2.428093719e+02 +2.202593719e+02 +2.202593719e+02 +1.8791e+00 -1.1882e+00 +3.0727e+00 -1.2163e-01 +1.9958e+00 -1.6112e+00 +6.8755e-01 +1.3643e+00 -2.5368e+00 +2.6480e+00 +4.1221e+00 +6.5134e-01 -6.6932e-01 -2.1996e+00 -3.2767e+00 -1.4593e+00 -7.2872e-01 +1.9852e+00 +3.5290e+00 +3.4618e+00
484 +8.895185859e+01 +8.895185859e+01 +6.640185859e+01 +6.640185859e+01 +3.0964e+00 +3.4901e-01 +3.0405e+00 -2.3962e+00 +2.1058e+00 -8.8864e-01 +3.5589e-01 -1.6149e+00 -4.9039e-01 +2.2482e+00 +2.5140e+00 +1.2023e+00 +7.6688e-01 -1.2210e+00 -2.4588e+00 -8.1454e-01 +1.5602e+00 -5.9751e-01 +2.8114e+00 +2.6089e+00
505 +4.320218678e+01 +4.320218678e+01 +2.065218678e+01 +2.065218678e+01 +4.5861e+00 +2.2309e+00 +3.0014e+00 -5.1808e+00 +2.2400e+00 -4.5772e-03 -5.0177e-02 -5.2612e+00 +2.0145e+00 +1.7590e+00 +5.4531e-01 +1.8768e+00 +2.5249e+00 -2.3679e-02 -1.4577e+00 -2.5493e-02 +4.3621e+00 -3.7588e+00 +1.9326e+00 +1.5649e+00
526 +2.275961273e+01 +2.275961273e+01 +2.096127308e-01 +2.096127308e-01 +4.5201e+00 +2.1459e+00 +3.0024e+00 -5.0548e+00 +2.2350e+00 -4.3244e-02 -3.1718e-02 -5.0986e+00 +1.9022e+00 +1.7807e+00 +6.3428e-01 +1.8460e+00 +2.4460e+00 -7.6195e-02 -1.5023e+00 -6.0526e-02 +4.2361e+00 -3.6171e+00 +1.9732e+00 +1.6119e+00
2563 +1.258102288e+01 +1.258102288e+01 -9.968977123e+00 -9.968977123e+00 +1.7043e+00 +3.0526e+00 +3.3891e+00 -2.6174e+00 +2.3417e+00 -5.6990e-01 +9.7786e-01 -4.7705e+00 +2.7021e+00 +3.6982e-01 +4.2100e-01 +9.3096e-01 +2.8212e+00 +1.8096e-03 -1.5228e+00 +1.6061e+00 +2.4660e+00 -3.1566e+00 +9.6443e-01 +1.0970e+00
2584 +9.235859384e+00 +9.235859384e+00 -1.331414062e+01 -1.331414062e+01 +1.7241e+00 +3.0408e+00 +3.3389e+00 -2.4616e+00 +2.2539e+00 -4.5964e-01 +9.2796e-01 -4.6758e+00 +2.7667e+00 +4.5548e-01 +3.4997e-01 +8.9343e-01 +2.8548e+00 -9.5207e-02 -1.4477e+00 +1.6365e+00 +2.3488e+00 -3.0416e+00 +9.0983e-01 +1.1314e+00
2668 +6.259858097e+00 +6.259858097e+00 -1.629014190e+01 -1.629014190e+01 +1.7105e+00 +3.0489e+00 +3.3724e+00 -2.5647e+00 +2.3109e+00 -5.3279e-01 +9.6059e-01 -4.7374e+00 +2.7242e+00 +3.9930e-01 +3.9619e-01 +9.1847e-01 +2.8327e+00 -3.2244e-02 -1.4973e+00 +1.6163e+00 +2.4261e+00 -3.1171e+00 +9.4494e-01 +1.1086e+00
4264 +3.852255085e+00 +3.852255085e+00 -1.869774492e+01 -1.869774492e+01 +2.3482e+00 +2.3432e+00 +2.7745e+00 -2.2472e+00 +1.8754e+00 -1.2552e+00 +1.0759e+00 -3.0604e+00 +1.9630e+00 -4.9661e-01 +1.3152e+00 +1.6899e-01 +3.1976e+00 -6.1409e-01 -4.9110e-01 +1.7018e+00 +2.2606e+00 -3.6819e+00 +9.7732e-01 +1.5352e+00
4390 +2.054699576e+00 +2.054699576e+00 -2.049530042e+01 -2.049530042e+01 +2.2050e+00 +2.1663e+00 +2.7092e+00 -2.5077e+00 +1.9430e+00 -1.1756e+00 +7.9588e-01 -3.5014e+00 +1.9925e+00 -4.8277e-01 +1.1471e+00 +4.5682e-01 +2.9616e+00 -5.8993e-01 -4.6393e-01 +1.7207e+00 +2.8724e+00 -3.7562e+00 +1.1427e+00 +1.4567e+00
4453 +1.405217633e+00 +1.405217633e+00 -2.114478237e+01 -2.114478237e+01 +2.1117e+00 +2.1150e+00 +2.7000e+00 -2.6714e+00 +2.0474e+00 -1.1110e+00 +6.8755e-01 -3.7648e+00 +2.0521e+00 -4.1191e-01 +1.0549e+00 +6.0399e-01 +2.8887e+00 -5.9730e-01 -4.0624e-01 +1.6657e+00 +3.1830e+00 -3.8848e+00 +1.2102e+00 +1.4564e+00
4915 +8.534546621e-01 +8.534546621e-01 -2.169654534e+01 -2.169654534e+01 +2.3509e+00 +2.4460e+00 +2.6979e+00 -2.5592e+00 +2.0296e+00 -1.0944e+00 +8.0838e-01 -3.5961e+00 +2.1821e+00 -2.2075e-01 +1.1594e+00 +4.5071e-01 +3.1243e+00 -5.7961e-01 -6.1781e-01 +1.3799e+00 +2.7987e+00 -3.8733e+00 +1.1103e+00 +1.5636e+00
4936 +6.006206947e-01 +6.006206947e-01 -2.194937931e+01 -2.194937931e+01 +2.4800e+00 +2.5211e+00 +2.6287e+00 -2.5442e+00 +1.9286e+00 -1.0907e+00 +7.1100e-01 -3.6069e+00 +2.2041e+00 -1.9817e-01 +1.1675e+00 +4.7157e-01 +3.0983e+00 -5.2494e-01 -8.1756e-01 +1.3110e+00 +2.8088e+00 -3.7443e+00 +1.1432e+00 +1.5334e+00
4978 +2.593859079e-01 +2.593859079e-01 -2.229061409e+01 -2.229061409e+01 +2.5728e+00 +2.5437e+00 +2.5481e+00 -2.5730e+00 +1.8329e+00 -1.0786e+00 +5.6101e-01 -3.6912e+00 +2.2175e+00 -1.9237e-01 +1.1440e+00 +5.4560e-01 +3.0170e+00 -4.6647e-01 -1.0021e+00 +1.2704e+00 +2.9362e+00 -3.6195e+00 +1.2087e+00 +1.4808e+00
4999 +2.271445805e-01 +2.271445805e-01 -2.232285542e+01 -2.232285542e+01 +2.5425e+00 +2.5191e+00 +2.5569e+00 -2.5869e+00 +1.8517e+00 -1.0767e+00 +5.6425e-01 -3.7084e+00 +2.2127e+00 -1.9905e-01 +1.1347e+00 +5.5548e-01 +3.0082e+00 -4.7469e-01 -9.6522e-01 +1.2874e+00 +2.9638e+00 -3.6430e+00 +1.2113e+00 +1.4808e+00
5083 +8.479643744e-02 +8.479643744e-02 -2.246520356e+01 -2.246520356e+01 +2.6183e+00 +2.6026e+00 +2.5147e+00 -2.6300e+00 +1.8398e+00 -1.0426e+00 +4.8660e-01 -3.7987e+00 +2.2770e+00 -1.1726e-01 +1.1184e+00 +6.0248e-01 +3.0080e+00 -4.4489e-01 -1.0900e+00 +1.1688e+00 +3.0324e+00 -3.6281e+00 +1.2395e+00 +1.4853e+00
5146 +4.345224596e-02 +4.345224596e-02 -2.250654775e+01 -2.250654775e+01 +2.5646e+00 +2.5659e+00 +2.5184e+00 -2.6928e+00 +1.8872e+00 -1.0209e+00 +4.5417e-01 -3.8959e+00 +2.2913e+00 -1.0103e-01 +1.0816e+00 +6.5729e-01 +2.9770e+00 -4.5353e-01 -1.0427e+00 +1.1659e+00 +3.1535e+00 -3.6865e+00 +1.2633e+00 +1.4846e+00
5167 +3.079601616e-02 +3.079601616e-02 -2.251920398e+01 -2.251920398e+01 +2.5682e+00 +2.5838e+00 +2.5252e+00 -2.6893e+00 +1.8990e+00 -1.0182e+00 +4.7139e-01 -3.8878e+00 +2.3012e+00 -8.5948e-02 +1.0870e+00 +6.4637e-01 +2.9971e+00 -4.5794e-01 -1.0377e+00 +1.1484e+00 +3.1290e+00 -3.7023e+00 +1.2535e+00 +1.4965e+00
10396 +2.095518152e-02 +2.095518152e-02 -2.252904482e+01 -2.252904482e+01 +2.5682e+00 +2.5700e+00 +2.5259e+00 -2.7661e+00 +1.9117e+00 -1.0547e+00 +4.9927e-01 -3.9707e+00 +2.3447e+00 +1.0327e-02 +1.1489e+00 +6.4283e-01 +2.9242e+00 -3.8847e-01 -1.0317e+00 +1.1253e+00 +3.1570e+00 -3.7167e+00 +1.1644e+00 +1.6138e+00
10417 +1.375123374e-02 +1.375123374e-02 -2.253624877e+01 -2.253624877e+01 +2.5789e+00 +2.5845e+00 +2.5300e+00 -2.7718e+00 +1.9051e+00 -1.0448e+00 +5.1969e-01 -3.9646e+00 +2.3354e+00 -1.4680e-02 +1.1368e+00 +6.2924e-01 +2.9293e+00 -3.9366e-01 -1.0315e+00 +1.1385e+00 +3.1398e+00 -3.7090e+00 +1.1658e+00 +1.6077e+00
10438 +9.717618319e-03 +9.717618319e-03 -2.254028238e+01 -2.254028238e+01 +2.5899e+00 +2.5973e+00 +2.5340e+00 -2.7781e+00 +1.8986e+00 -1.0239e+00 +5.3100e-01 -3.9468e+00 +2.3215e+00 -2.4188e-02 +1.1348e+00 +6.2781e-01 +2.9485e+00 -3.9979e-01 -1.0303e+00 +1.1435e+00 +3.1309e+00 -3.6953e+00 +1.1784e+00 +1.5968e+00
59830 +5.798229354e-03 +5.798229354e-03 -2.254420177e+01 -2.254420177e+01 +2.5312e+00 +2.6011e+00 +2.4960e+00 -2.7403e+00 +1.8809e+00 -1.0487e+00 +5.0322e-01 -3.9391e+00 +2.3403e+00 -6.9225e-02 +1.1656e+00 +6.0563e-01 +2.9901e+00 -4.1694e-01 -1.0366e+00 +1.1463e+00 +3.1379e+00 -3.6678e+00 +1.1956e+00 +1.5711e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.301536726e+05 +2.301536726e+05 +2.301673326e+05 +2.301673326e+05 +2.3581e+00 +1.3853e+00 -3.8375e+00 -1.0176e+00 +4.7485e+00 -3.0845e+00 -2.4715e+00 -3.8060e-01 -1.4820e+00 +2.1927e-01 -5.8175e-01 +2.7053e+00 -4.3168e+00 -7.8047e-01 -7.1736e-01 +4.3959e+00 -1.9718e+00 -4.1699e+00 +1.2510e-01 +3.4348e+00
43 +2.126682189e+02 +2.126682189e+02 +2.263282189e+02 +2.263282189e+02 +2.3537e+00 +1.2889e+00 -3.7261e+00 -9.8916e-01 +4.6637e+00 -2.9529e+00 -2.4993e+00 -2.5031e-01 -1.5158e+00 +1.1561e-01 -6.6507e-01 +2.8159e+00 -4.1623e+00 -8.3442e-01 -9.6947e-01 +4.4865e+00 -2.0305e+00 -4.1591e+00 +2.5528e-01 +3.5720e+00
400 +1.547232184e+02 +1.547232184e+02 +1.683832184e+02 +1.683832184e+02 +2.0419e+00 +1.5283e+00 -2.3302e+00 -7.2460e-01 +3.2870e+00 -2.4693e+00 -1.2365e+00 -7.2195e-01 -1.0065e+00 -6.9520e-01 -1.2403e+00 +2.6197e+00 -3.9324e+00 -6.1627e-01 -5.4575e-01 +3.9268e+00 -2.2256e+00 -3.9142e+00 -2.0178e-01 +2.5512e+00
463 +4.103704465e+01 +4.103704465e+01 +5.469704465e+01 +5.469704465e+01 +1.0396e+00 +2.2966e+00 +2.1568e+00 +1.2588e-01 -1.1383e+00 -9.1416e-01 +2.8213e+00 -2.2366e+00 +6.3017e-01 -3.3019e+00 -3.0896e+00 +1.9902e+00 -3.1922e+00 +8.4336e-02 +8.1371e-01 +2.1290e+00 -2.8529e+00 -3.1271e+00 -1.6695e+00 -7.2828e-01
484 +3.188989927e+01 +3.188989927e+01 +4.554989927e+01 +4.554989927e+01 +9.3938e-01 +2.3732e+00 +2.6057e+00 +2.1100e-01 -1.5810e+00 -7.5830e-01 +3.2269e+00 -2.3876e+00 +7.9371e-01 -3.5628e+00 -3.2747e+00 +1.9276e+00 -3.1177e+00 +1.5423e-01 +9.4891e-01 +1.9495e+00 -2.9158e+00 -3.0484e+00 -1.8159e+00 -1.0558e+00
526 +1.927101885e+01 +1.927101885e+01 +3.293101885e+01 +3.293101885e+01 +1.0646e+00 +2.2756e+00 +2.0467e+00 +1.0516e-01 -1.0292e+00 -9.5056e-01 +2.7193e+00 -2.1962e+00 +5.8861e-01 -3.2387e+00 -3.0449e+00 +2.0080e+00 -3.2078e+00 +6.5787e-02 +7.7497e-01 +2.1757e+00 -2.8384e+00 -3.1466e+00 -1.6304e+00 -6.4369e-01
547 +7.332427575e+00 +7.332427575e+00 +2.099242758e+01 +2.099242758e+01 +1.0110e+00 +2.3174e+00 +2.2860e+00 +1.5048e-01 -1.2655e+00 -8.6823e-01 +2.9367e+00 -2.2782e+00 +6.7643e-01 -3.3775e+00 -3.1433e+00 +1.9736e+00 -3.1692e+00 +1.0366e-01 +8.4945e-01 +2.0789e+00 -2.8715e+00 -3.1046e+00 -1.7098e+00 -8.2014e-01
610 +6.222540896e+00 +6.222540896e+00 +1.988254090e+01 +1.988254090e+01 +8.9053e-01 +2.4097e+00 +2.8252e+00 +2.5268e-01 -1.7972e+00 -6.8134e-01 +3.4242e+00 -2.4601e+00 +8.7307e-01 -3.6907e+00 -3.3656e+00 +1.8980e+00 -3.0802e+00 +1.8782e-01 +1.0127e+00 +1.8629e+00 -2.9469e+00 -3.0100e+00 -1.8861e+00 -1.2141e+00
1114 +1.218674243e+00 +1.218674243e+00 +1.487867424e+01 +1.487867424e+01 +4.1176e-01 +2.3116e+00 +3.2613e+00 +4.8361e-01 -1.5670e+00 -5.3236e-01 +3.8776e+00 -3.3197e+00 +1.2475e+00 -4.1839e+00 -2.8493e+00 +2.7452e+00 -2.6163e+00 -1.3890e-01 +1.5057e+00 +1.2617e+00 -3.4904e+00 -3.4540e+00 -1.8449e+00 -1.0265e+00
1156 +9.979796125e-01 +9.979796125e-01 +1.465797961e+01 +1.465797961e+01 +3.8461e-01 +2.2747e+00 +3.1712e+00 +4.8490e-01 -1.3964e+00 -5.6387e-01 +3.8034e+00 -3.3776e+00 +1.2414e+00 -4.1612e+00 -2.7259e+00 +2.8704e+00 -2.5826e+00 -2.0189e-01 +1.5232e+00 +1.2449e+00 -3.5376e+00 -3.5343e+00 -1.7927e+00 -8.9799e-01
3718 +5.478108454e-01 +5.478108454e-01 +1.420781085e+01 +1.420781085e+01 +5.8829e-01 +2.4354e+00 +2.8342e+00 +4.2278e-01 -1.4576e+00 -6.6938e-01 +3.7848e+00 -3.5707e+00 +9.7069e-01 -4.2061e+00 -2.6291e+00 +2.9031e+00 -2.5201e+00 -3.4648e-01 +1.2920e+00 +1.2720e+00 -3.6728e+00 -3.9136e+00 -1.6648e+00 -1.0357e+00
3739 +2.676233405e-01 +2.676233405e-01 +1.392762334e+01 +1.392762334e+01 +4.6857e-01 +2.3979e+00 +2.7463e+00 +4.5962e-01 -1.3893e+00 -5.9462e-01 +3.7140e+00 -3.4897e+00 +1.0332e+00 -4.1806e+00 -2.5077e+00 +3.0064e+00 -2.5505e+00 -3.1795e-01 +1.2548e+00 +1.3313e+00 -3.5973e+00 -3.8685e+00 -1.6541e+00 -1.1426e+00
